#{"t_start": 1734366088.8662477, "env_id": "Blackjack-v1"}
r,l,t
-1.0,2,79.003041
-1.0,1,79.005037
-1.0,1,79.006604
1.0,1,79.008375
-1.0,1,79.014815
-1.0,2,79.020627
-1.0,1,79.021861
1.0,2,79.028785
0.0,2,79.031709
1.0,2,79.037907
1.0,1,79.039637
1.0,2,79.045676
1.0,3,79.050768
-1.0,1,79.055224
-1.0,1,79.056865
-1.0,3,79.064941
-1.0,2,79.067797
-1.0,3,79.076115
1.0,2,79.079215
-1.0,1,79.083381
1.0,2,79.086976
-1.0,1,79.088547
-1.0,3,79.096364
-1.0,1,79.098028
0.0,1,79.108642
0.0,1,79.110379
1.0,4,79.120303
-1.0,1,79.122046
1.0,2,79.128428
1.0,3,79.13321
1.0,1,79.138061
1.0,1,79.139791
1.0,1,79.141576
-1.0,1,79.143527
1.0,1,79.14841
1.0,2,79.152292
0.0,1,79.154142
0.0,2,79.160359
1.0,2,79.163267
1.0,1,79.168035
1.0,1,79.169953
1.0,1,79.17138
1.0,2,79.17726
0.0,2,79.180831
1.0,1,79.182395
-1.0,1,79.187054
-1.0,2,79.190412
-1.0,1,79.19216
-1.0,2,79.198436
-1.0,2,79.201496
-1.0,2,79.207585
1.0,1,79.214763
-1.0,1,79.216306
1.0,2,79.22413
1.0,3,79.232051
1.0,2,79.235958
-1.0,2,79.242467
-1.0,1,79.244446
0.0,2,79.248071
1.0,3,79.255673
1.0,1,79.257451
1.0,1,79.261945
-1.0,1,79.263405
0.0,2,79.266262
0.0,3,79.273243
1.0,1,79.274502
1.0,1,79.278503
1.0,2,79.281688
1.0,1,79.283384
-1.0,1,79.288046
1.0,2,79.291689
0.0,1,79.293236
1.0,2,79.299486
-1.0,1,79.30043
-1.0,1,79.301745
1.0,2,79.308367
1.0,1,79.309467
1.0,2,79.320339
-1.0,1,79.321782
0.0,3,79.33588
-1.0,1,79.338046
-1.0,2,79.341405
-1.0,1,79.346112
1.0,1,79.348175
1.0,1,79.350011
-1.0,1,79.352136
1.0,2,79.358237
-1.0,2,79.361563
-1.0,1,79.366398
-1.0,1,79.368202
-1.0,2,79.371061
0.0,1,79.375977
1.0,1,79.377649
1.0,2,79.381028
1.0,2,79.386877
-1.0,1,79.388632
-1.0,2,79.395331
-1.0,2,79.398501
1.0,1,79.399965
-1.0,1,79.404351
1.0,2,79.407544
-1.0,1,79.409179
-1.0,3,79.416999
1.0,2,79.428115
-1.0,1,79.429777
1.0,1,79.432047
-1.0,2,79.438956
1.0,2,79.442572
-1.0,2,79.449389
-1.0,1,79.450884
-1.0,1,79.452259
1.0,2,79.458942
1.0,3,79.463694
1.0,2,79.469839
1.0,3,79.477977
1.0,3,79.482723
-1.0,1,79.487251
-1.0,1,79.488868
1.0,2,79.492111
-1.0,3,79.499373
1.0,2,79.505329
-1.0,2,79.508169
1.0,2,79.513481
-1.0,1,79.515157
1.0,2,79.518634
1.0,1,79.522873
1.0,1,79.529451
1.0,2,79.53574
-1.0,1,79.541243
-1.0,1,79.542905
1.0,1,79.5443
-1.0,2,79.55086
-1.0,2,79.555109
0.0,2,79.561114
1.0,2,79.564478
1.0,1,79.56599
1.0,3,79.573937
-1.0,4,79.583491
-1.0,1,79.585319
0.0,2,79.591374
-1.0,2,79.594721
-1.0,2,79.601189
-1.0,1,79.602705
1.0,3,79.61085
1.0,1,79.612226
-1.0,1,79.613594
1.0,2,79.619706
-1.0,1,79.621261
0.0,2,79.628158
1.0,1,79.635212
-1.0,2,79.638765
-1.0,1,79.644782
1.0,1,79.646652
1.0,2,79.649361
1.0,2,79.656852
-1.0,2,79.659783
1.0,1,79.664493
1.0,1,79.66648
1.0,3,79.674216
1.0,1,79.675874
1.0,2,79.679329
-1.0,2,79.685236
1.0,1,79.686964
-1.0,1,79.688603
1.0,2,79.694981
-1.0,2,79.69774
-1.0,1,79.702663
-1.0,1,79.704058
-1.0,2,79.707806
1.0,1,79.712645
1.0,2,79.716102
0.0,1,79.717635
1.0,1,79.722083
1.0,2,79.725311
-1.0,1,79.727267
-1.0,1,79.731416
-1.0,2,79.734909
1.0,2,79.746919
-1.0,4,79.756984
-1.0,2,79.760182
1.0,2,79.765717
0.0,1,79.768703
-1.0,2,79.772421
-1.0,2,79.778335
0.0,1,79.779668
-1.0,1,79.780947
-1.0,1,79.785621
1.0,1,79.787356
-1.0,1,79.789496
-1.0,1,79.790786
-1.0,1,79.794832
-1.0,1,79.796502
1.0,2,79.800077
1.0,1,79.804016
-1.0,1,79.805559
1.0,1,79.80896
-1.0,2,79.814931
-1.0,2,79.818575
-1.0,1,79.819909
-1.0,1,79.824189
-1.0,2,79.826972
1.0,2,79.832864
-1.0,2,79.836373
-1.0,1,79.837785
1.0,4,79.854594
-1.0,3,79.861805
1.0,3,79.87058
1.0,1,79.872233
-1.0,1,79.873748
1.0,2,79.880186
-1.0,2,79.883387
-1.0,2,79.889017
-1.0,2,79.892523
0.0,2,79.898368
1.0,1,79.899873
1.0,1,79.901201
1.0,1,79.905182
1.0,2,79.90846
1.0,3,79.916813
1.0,1,79.91847
1.0,2,79.924375
1.0,1,79.926198
-1.0,2,79.929305
1.0,2,79.93564
-1.0,1,79.93722
-1.0,1,79.938989
-1.0,2,79.951954
-1.0,2,79.955115
1.0,1,79.961199
1.0,2,79.964784
-1.0,2,79.971113
-1.0,2,79.97424
-1.0,1,79.975628
1.0,2,79.981764
1.0,2,79.985268
-1.0,2,79.991403
-1.0,1,79.993045
-1.0,2,79.999244
1.0,1,80.001044
-1.0,1,80.00271
1.0,2,80.008988
1.0,1,80.010391
-1.0,1,80.011777
-1.0,1,80.013321
-1.0,1,80.017524
-1.0,2,80.020996
-1.0,1,80.02323
-1.0,3,80.030951
1.0,3,80.039036
1.0,3,80.04656
-1.0,1,80.047994
1.0,2,80.051345
1.0,2,80.059979
-1.0,1,80.061499
-1.0,1,80.063338
1.0,1,80.06782
-1.0,1,80.069503
-1.0,2,80.072593
-1.0,1,80.077167
1.0,2,80.080414
1.0,1,80.081745
-1.0,1,80.086092
-1.0,2,80.089236
-1.0,2,80.094795
-1.0,1,80.096832
0.0,1,80.099373
1.0,3,80.107781
1.0,1,80.10967
1.0,1,80.11132
1.0,2,80.117785
1.0,4,80.127475
-1.0,2,80.130216
1.0,1,80.134937
-1.0,1,80.136138
1.0,2,80.13924
-1.0,3,80.146983
1.0,2,80.153173
0.0,1,80.157985
-1.0,2,80.16128
-1.0,2,80.167439
-1.0,2,80.170807
1.0,2,80.177787
1.0,2,80.181462
-1.0,1,80.186201
1.0,2,80.189893
-1.0,1,80.191895
1.0,1,80.196402
-1.0,1,80.198003
-1.0,2,80.201175
-1.0,1,80.205816
1.0,1,80.207533
1.0,1,80.209063
-1.0,1,80.210082
1.0,1,80.2147
-1.0,2,80.217958
1.0,1,80.219826
1.0,1,80.224251
-1.0,2,80.228132
-1.0,2,80.234355
-1.0,1,80.236119
1.0,1,80.237811
-1.0,1,80.239427
-1.0,1,80.243979
-1.0,2,80.247259
-1.0,2,80.254761
1.0,2,80.262319
1.0,1,80.264391
-1.0,1,80.269524
1.0,1,80.271485
-1.0,2,80.275414
-1.0,1,80.279956
1.0,1,80.281754
1.0,1,80.283709
1.0,3,80.291462
1.0,2,80.2953
1.0,2,80.301558
1.0,2,80.304577
1.0,2,80.310733
1.0,2,80.314246
-1.0,1,80.318678
1.0,1,80.320544
1.0,1,80.321905
0.0,1,80.323841
-1.0,1,80.327996
1.0,1,80.329824
-1.0,3,80.338478
1.0,2,80.341982
1.0,1,80.343547
-1.0,1,80.348207
-1.0,1,80.349765
-1.0,1,80.351456
-1.0,1,80.353594
1.0,1,80.358541
-1.0,1,80.360074
1.0,3,80.373425
-1.0,2,80.377141
-1.0,2,80.383441
-1.0,1,80.385188
1.0,3,80.392461
1.0,1,80.393933
-1.0,2,80.39729
-1.0,2,80.403489
1.0,2,80.406838
-1.0,1,80.411436
1.0,1,80.413225
1.0,1,80.415429
-1.0,2,80.421608
-1.0,1,80.423153
1.0,2,80.426195
-1.0,1,80.43096
1.0,2,80.434596
1.0,3,80.44225
1.0,3,80.449778
1.0,1,80.451296
1.0,2,80.454671
-1.0,2,80.460994
0.0,1,80.46254
-1.0,1,80.464265
-1.0,2,80.47435
0.0,3,80.482607
-1.0,1,80.484262
1.0,2,80.487366
1.0,2,80.493489
1.0,1,80.49486
1.0,1,80.49671
1.0,1,80.501409
0.0,1,80.502954
-1.0,1,80.504311
-1.0,2,80.509644
-1.0,1,80.511373
1.0,2,80.514634
-1.0,2,80.520818
-1.0,2,80.524502
1.0,1,80.528692
-1.0,1,80.53054
-1.0,1,80.532529
1.0,2,80.538577
-1.0,1,80.539598
-1.0,1,80.540996
0.0,1,80.542627
1.0,1,80.547474
-1.0,1,80.548485
-1.0,1,80.549842
-1.0,3,80.556756
1.0,1,80.558447
1.0,1,80.560025
1.0,1,80.564816
1.0,1,80.566453
-1.0,2,80.569605
-1.0,2,80.579507
0.0,1,80.58142
1.0,1,80.583486
-1.0,1,80.588473
0.0,1,80.590278
1.0,2,80.593719
-1.0,2,80.599975
1.0,1,80.601754
1.0,1,80.603465
-1.0,1,80.607925
1.0,2,80.611252
1.0,1,80.613046
-1.0,2,80.619098
1.0,1,80.620418
1.0,1,80.621778
1.0,3,80.629645
1.0,1,80.63114
1.0,2,80.637739
1.0,4,80.64811
-1.0,2,80.65145
-1.0,3,80.659242
1.0,2,80.665421
-1.0,1,80.666892
1.0,1,80.668123
-1.0,2,80.677577
-1.0,1,80.679208
-1.0,1,80.680594
-1.0,1,80.682108
0.0,2,80.688872
-1.0,2,80.691437
-1.0,2,80.697546
1.0,2,80.700857
1.0,1,80.704945
0.0,2,80.708372
-1.0,1,80.710068
-1.0,4,80.719826
1.0,2,80.725688
-1.0,3,80.733926
1.0,1,80.735715
1.0,1,80.737251
-1.0,1,80.739142
1.0,2,80.745503
0.0,1,80.747287
0.0,3,80.754895
-1.0,1,80.756848
-1.0,3,80.764496
1.0,1,80.76646
-1.0,2,80.772051
1.0,1,80.773972
-1.0,1,80.77553
-1.0,2,80.78731
1.0,1,80.78913
1.0,2,80.792533
-1.0,1,80.796677
0.0,2,80.800877
-1.0,1,80.802619
1.0,1,80.807179
-1.0,2,80.81178
-1.0,1,80.813524
-1.0,1,80.819007
-1.0,1,80.820683
1.0,2,80.824276
1.0,1,80.828789
1.0,2,80.832047
-1.0,1,80.833821
1.0,2,80.839998
1.0,2,80.84272
0.0,1,80.847462
1.0,1,80.849297
-1.0,1,80.85092
-1.0,1,80.852321
1.0,1,80.856507
-1.0,1,80.858407
-1.0,1,80.860065
-1.0,1,80.861727
-1.0,2,80.867923
1.0,6,80.881555
1.0,2,80.894136
-1.0,2,80.897972
0.0,2,80.904437
1.0,1,80.906175
1.0,1,80.907459
-1.0,1,80.912283
0.0,1,80.913929
1.0,2,80.917634
1.0,3,80.925914
-1.0,3,80.93342
-1.0,2,80.936261
1.0,1,80.940721
-1.0,2,80.943587
-1.0,1,80.944758
-1.0,1,80.948717
-1.0,2,80.952052
-1.0,2,80.958495
1.0,1,80.960155
1.0,1,80.961807
-1.0,1,80.963488
0.0,1,80.967933
0.0,1,80.969504
1.0,1,80.971372
-1.0,1,80.973025
-1.0,2,80.979393
0.0,3,80.987169
-1.0,2,80.995717
1.0,1,80.997431
1.0,2,81.00392
-1.0,1,81.005621
-1.0,3,81.013423
-1.0,1,81.014754
1.0,3,81.022822
-1.0,3,81.029181
-1.0,1,81.031299
0.0,1,81.03367
1.0,1,81.03526
1.0,3,81.043822
1.0,1,81.046059
1.0,1,81.050529
1.0,1,81.052198
-1.0,1,81.053931
1.0,1,81.055608
0.0,1,81.060311
0.0,1,81.061662
1.0,3,81.070068
1.0,1,81.071455
-1.0,1,81.072911
-1.0,2,81.079789
-1.0,1,81.081822
1.0,1,81.083319
1.0,2,81.089359
1.0,1,81.090924
1.0,1,81.092741
1.0,1,81.098088
1.0,1,81.102993
1.0,1,81.105081
-1.0,2,81.108673
1.0,2,81.115988
-1.0,3,81.123288
0.0,4,81.132435
-1.0,1,81.134391
-1.0,1,81.136103
1.0,2,81.142456
1.0,1,81.144
-1.0,2,81.147388
-1.0,2,81.153484
-1.0,2,81.156173
-1.0,1,81.161282
1.0,1,81.162928
-1.0,1,81.164605
1.0,1,81.166023
-1.0,1,81.169971
-1.0,2,81.173518
-1.0,1,81.175223
1.0,2,81.181476
-1.0,1,81.182651
0.0,1,81.184342
1.0,1,81.189404
0.0,3,81.194179
0.0,2,81.204573
-1.0,1,81.206636
0.0,1,81.208565
0.0,2,81.215366
1.0,2,81.218715
-1.0,1,81.223472
-1.0,2,81.226181
-1.0,2,81.232407
-1.0,3,81.23684
-1.0,2,81.243078
1.0,1,81.244778
1.0,1,81.246755
-1.0,1,81.251285
1.0,1,81.253029
1.0,1,81.254962
1.0,2,81.261285
-1.0,1,81.262877
-1.0,1,81.264975
0.0,2,81.271971
-1.0,1,81.273771
-1.0,1,81.275695
-1.0,1,81.277526
1.0,1,81.282136
1.0,1,81.283717
1.0,2,81.287922
1.0,3,81.295746
-1.0,2,81.305629
-1.0,2,81.309141
1.0,1,81.311165
-1.0,2,81.317816
-1.0,1,81.319086
-1.0,1,81.320682
1.0,3,81.328372
-1.0,1,81.329731
-1.0,2,81.335874
0.0,1,81.337583
-1.0,2,81.343672
-1.0,1,81.345436
0.0,1,81.347915
1.0,1,81.349863
1.0,1,81.354092
-1.0,2,81.357978
-1.0,1,81.359775
-1.0,1,81.364109
-1.0,2,81.367514
1.0,2,81.373309
-1.0,2,81.37599
0.0,2,81.382142
1.0,2,81.385532
1.0,1,81.387188
-1.0,1,81.394653
1.0,2,81.397707
0.0,1,81.399394
-1.0,1,81.404248
-1.0,1,81.409161
-1.0,1,81.410754
-1.0,2,81.417273
-1.0,1,81.418538
-1.0,1,81.420698
1.0,1,81.422143
0.0,2,81.428314
-1.0,1,81.429875
-1.0,1,81.431619
-1.0,1,81.436075
-1.0,2,81.439552
-1.0,1,81.441278
1.0,2,81.447116
1.0,3,81.455266
-1.0,1,81.456587
-1.0,2,81.459428
-1.0,1,81.463966
-1.0,2,81.467294
1.0,1,81.468615
0.0,4,81.477921
-1.0,1,81.482233
1.0,2,81.486136
1.0,1,81.488078
1.0,2,81.494543
-1.0,2,81.497742
0.0,1,81.502577
-1.0,1,81.504107
-1.0,3,81.515365
1.0,1,81.517583
1.0,2,81.521522
-1.0,2,81.528249
1.0,1,81.529908
-1.0,2,81.535512
1.0,2,81.538237
1.0,2,81.543726
1.0,1,81.545452
-1.0,1,81.547379
1.0,3,81.554718
1.0,3,81.562073
1.0,1,81.563632
-1.0,2,81.566817
-1.0,1,81.571405
-1.0,3,81.57597
-1.0,3,81.583493
-1.0,1,81.585187
-1.0,2,81.591364
-1.0,1,81.59315
1.0,1,81.594712
-1.0,2,81.60145
1.0,1,81.603041
1.0,3,81.611609
0.0,1,81.618309
-1.0,1,81.620429
0.0,1,81.62634
-1.0,4,81.63729
1.0,5,81.65024
-1.0,1,81.651803
-1.0,2,81.658775
-1.0,3,81.664517
1.0,2,81.671273
1.0,1,81.67327
1.0,2,81.679548
1.0,2,81.682889
1.0,1,81.684667
1.0,3,81.692824
-1.0,4,81.702667
1.0,1,81.70443
1.0,2,81.710746
1.0,1,81.712533
0.0,3,81.726185
-1.0,1,81.728132
1.0,3,81.736955
1.0,1,81.738686
1.0,1,81.74026
-1.0,2,81.747177
-1.0,2,81.750477
-1.0,2,81.756936
1.0,2,81.760075
1.0,2,81.7666
-1.0,1,81.768511
1.0,4,81.778485
1.0,1,81.780407
-1.0,1,81.785419
1.0,1,81.787504
1.0,2,81.7908
1.0,2,81.797379
1.0,1,81.798965
-1.0,1,81.800497
1.0,1,81.809362
-1.0,3,81.814064
-1.0,1,81.818723
-1.0,1,81.820831
-1.0,2,81.830424
-1.0,1,81.837082
1.0,1,81.83908
-1.0,1,81.840978
1.0,1,81.842699
1.0,2,81.850007
1.0,1,81.852335
-1.0,1,81.854099
-1.0,1,81.859364
0.0,1,81.861063
1.0,1,81.862877
1.0,2,81.869766
-1.0,2,81.873786
-1.0,1,81.87574
-1.0,2,81.882247
-1.0,2,81.886146
-1.0,1,81.891278
1.0,3,81.896972
1.0,2,81.902774
0.0,3,81.910597
-1.0,2,81.914308
-1.0,3,81.924824
1.0,3,81.939924
-1.0,1,81.941892
-1.0,2,81.945733
-1.0,2,81.952521
1.0,1,81.954103
1.0,2,81.960921
0.0,2,81.964445
1.0,2,81.971093
1.0,3,81.975909
1.0,1,81.980424
-1.0,1,81.982743
1.0,3,81.992018
1.0,1,81.993715
-1.0,2,81.996639
-1.0,1,82.001894
-1.0,1,82.003034
1.0,2,82.007478
-1.0,1,82.012434
-1.0,1,82.014079
-1.0,2,82.017418
-1.0,2,82.024662
-1.0,1,82.026259
-1.0,2,82.047723
-1.0,2,82.052196
1.0,1,82.054314
1.0,2,82.060737
1.0,1,82.062552
0.0,3,82.070703
-1.0,1,82.072398
-1.0,1,82.073884
-1.0,2,82.080453
-1.0,1,82.082135
0.0,1,82.083927
-1.0,2,82.090146
1.0,1,82.092262
-1.0,1,82.093578
0.0,4,82.104523
-1.0,1,82.109369
-1.0,3,82.11436
-1.0,1,82.119084
1.0,3,82.123338
1.0,1,82.127581
1.0,2,82.13105
1.0,1,82.132836
-1.0,2,82.139306
1.0,1,82.140925
1.0,2,82.15056
1.0,2,82.154742
-1.0,2,82.161262
1.0,2,82.164805
-1.0,1,82.166584
1.0,2,82.172329
-1.0,1,82.173997
-1.0,2,82.180238
1.0,1,82.181921
0.0,1,82.18508
-1.0,2,82.191619
1.0,1,82.193681
-1.0,3,82.201952
-1.0,1,82.203949
-1.0,1,82.205662
1.0,1,82.207672
1.0,2,82.213634
1.0,1,82.215322
1.0,1,82.216712
-1.0,1,82.221067
-1.0,1,82.222707
1.0,3,82.230809
1.0,2,82.233973
-1.0,3,82.241707
0.0,2,82.249139
-1.0,2,82.255903
1.0,2,82.260259
1.0,1,82.264693
0.0,1,82.266407
-1.0,2,82.26915
1.0,1,82.273621
-1.0,1,82.275323
-1.0,2,82.278937
-1.0,1,82.283211
-1.0,2,82.28665
1.0,1,82.288306
1.0,3,82.296441
1.0,1,82.298202
1.0,2,82.304013
-1.0,1,82.305466
1.0,3,82.313598
1.0,1,82.315372
-1.0,1,82.316773
1.0,3,82.325086
1.0,1,82.326827
-1.0,1,82.33141
1.0,1,82.333122
-1.0,4,82.342917
-1.0,1,82.344717
-1.0,1,82.346244
0.0,1,82.355569
1.0,1,82.35735
-1.0,3,82.366682
1.0,3,82.37186
1.0,2,82.377921
0.0,2,82.381435
-1.0,1,82.386119
1.0,2,82.389947
-1.0,1,82.39132
0.0,1,82.39576
1.0,2,82.399521
-1.0,3,82.408063
-1.0,2,82.411357
1.0,1,82.416228
-1.0,1,82.418566
-1.0,1,82.420234
1.0,1,82.421936
-1.0,1,82.42624
1.0,1,82.428069
1.0,1,82.429618
1.0,3,82.437785
-1.0,1,82.439756
-1.0,1,82.441279
-1.0,3,82.449386
-1.0,1,82.450934
-1.0,2,82.463215
-1.0,1,82.465571
-1.0,1,82.467719
1.0,2,82.474467
0.0,1,82.476252
1.0,1,82.477881
-1.0,1,82.482786
-1.0,2,82.485429
1.0,1,82.486924
-1.0,2,82.49347
-1.0,1,82.495249
-1.0,2,82.502416
1.0,1,82.504418
-1.0,2,82.507985
1.0,1,82.512653
-1.0,2,82.516065
-1.0,1,82.5175
1.0,2,82.523919
-1.0,1,82.525314
0.0,1,82.526603
1.0,1,82.53157
-1.0,1,82.533422
0.0,4,82.542923
1.0,1,82.544332
-1.0,1,82.545589
-1.0,1,82.554352
1.0,1,82.555901
1.0,1,82.557444
1.0,1,82.563763
-1.0,1,82.569246
1.0,2,82.57256
1.0,1,82.574347
1.0,1,82.579365
-1.0,2,82.58208
0.0,1,82.58403
1.0,2,82.589499
-1.0,3,82.596194
1.0,1,82.597695
-1.0,2,82.600474
0.0,1,82.60466
1.0,1,82.606317
1.0,1,82.607708
1.0,1,82.609319
-1.0,1,82.613606
-1.0,1,82.615241
1.0,1,82.616932
1.0,2,82.62309
1.0,1,82.624531
-1.0,1,82.625764
1.0,1,82.627127
0.0,3,82.63345
-1.0,3,82.64092
1.0,1,82.642327
0.0,1,82.643671
1.0,3,82.651791
-1.0,1,82.653193
-1.0,2,82.659672
0.0,2,82.662554
1.0,1,82.671172
-1.0,3,82.67534
-1.0,2,82.681617
-1.0,2,82.684324
-1.0,1,82.688499
-1.0,2,82.69151
0.0,2,82.697557
-1.0,1,82.698986
1.0,3,82.706443
-1.0,1,82.707894
-1.0,1,82.709208
-1.0,1,82.710425
1.0,2,82.716053
-1.0,2,82.718695
1.0,1,82.722246
1.0,2,82.726467
-1.0,3,82.734237
-1.0,2,82.737438
-1.0,2,82.743888
1.0,2,82.74716
-1.0,1,82.75195
1.0,2,82.755396
-1.0,1,82.757183
1.0,1,82.761735
-1.0,1,82.763454
1.0,3,82.776921
1.0,1,82.77943
1.0,1,82.781631
-1.0,1,82.783675
-1.0,1,82.788896
1.0,3,82.793784
1.0,2,82.79982
1.0,1,82.801662
1.0,2,82.809039
-1.0,2,82.812697
1.0,2,82.819118
-1.0,1,82.820993
0.0,2,82.823865
-1.0,1,82.828502
-1.0,1,82.830295
-1.0,1,82.832084
-1.0,1,82.833873
-1.0,2,82.840508
1.0,1,82.842106
-1.0,1,82.843669
1.0,1,82.848304
1.0,3,82.853055
-1.0,2,82.859835
-1.0,1,82.86151
-1.0,2,82.867827
1.0,1,82.869689
-1.0,1,82.870759
1.0,1,82.872295
1.0,2,82.886862
-1.0,2,82.892639
-1.0,1,82.899684
-1.0,1,82.901463
0.0,1,82.903409
-1.0,1,82.905354
1.0,1,82.910563
-1.0,1,82.911885
1.0,1,82.913522
0.0,3,82.921876
1.0,1,82.923662
1.0,1,82.924908
1.0,1,82.929819
-1.0,2,82.933583
1.0,3,82.94226
0.0,2,82.945403
-1.0,2,82.952041
-1.0,1,82.953667
-1.0,2,82.9604
-1.0,1,82.962346
-1.0,2,82.965807
-1.0,2,82.97231
1.0,1,82.974804
-1.0,1,82.976269
-1.0,1,82.985306
1.0,1,82.987107
1.0,1,82.989283
-1.0,1,82.991605
-1.0,1,82.997443
-1.0,1,82.999022
0.0,2,83.002522
1.0,1,83.007542
1.0,3,83.012651
-1.0,3,83.020485
-1.0,1,83.02222
1.0,1,83.027162
-1.0,1,83.028838
1.0,1,83.030567
-1.0,1,83.032229
0.0,1,83.037028
1.0,3,83.042552
-1.0,1,83.047287
0.0,1,83.048923
0.0,1,83.050565
0.0,3,83.058526
-1.0,1,83.060257
-1.0,2,83.066644
0.0,2,83.07022
-1.0,2,83.07711
1.0,1,83.078852
0.0,1,83.080245
-1.0,1,83.081509
1.0,1,83.092412
1.0,1,83.094077
1.0,2,83.097666
0.0,1,83.102992
-1.0,1,83.104722
1.0,1,83.106364
-1.0,1,83.10762
0.0,1,83.112549
-1.0,1,83.114547
-1.0,2,83.117648
-1.0,1,83.122314
-1.0,1,83.123973
1.0,1,83.125809
0.0,1,83.127397
0.0,4,83.137232
1.0,1,83.142743
-1.0,2,83.146252
1.0,1,83.148152
-1.0,3,83.156446
1.0,1,83.158149
-1.0,3,83.165923
-1.0,2,83.172468
1.0,2,83.177557
-1.0,1,83.1794
-1.0,1,83.184753
1.0,1,83.186571
-1.0,2,83.196003
-1.0,1,83.202015
-1.0,1,83.204184
1.0,1,83.205859
-1.0,1,83.207828
-1.0,2,83.214319
1.0,1,83.21613
-1.0,1,83.217994
1.0,2,83.224263
1.0,1,83.225673
-1.0,2,83.231652
-1.0,2,83.235426
0.0,1,83.237298
-1.0,1,83.242165
0.0,1,83.244049
-1.0,2,83.247539
-1.0,2,83.254008
-1.0,2,83.257721
-1.0,1,83.26241
-1.0,2,83.26596
1.0,1,83.267824
0.0,1,83.272458
-1.0,1,83.274227
-1.0,1,83.276094
1.0,2,83.282777
0.0,1,83.2846
1.0,1,83.286469
1.0,2,83.293354
1.0,1,83.300918
-1.0,1,83.302986
-1.0,2,83.311623
1.0,4,83.321698
-1.0,3,83.329208
-1.0,1,83.337936
-1.0,1,83.339217
1.0,2,83.342366
1.0,1,83.346737
1.0,2,83.350156
1.0,1,83.352086
-1.0,2,83.358075
-1.0,1,83.359767
-1.0,2,83.365239
0.0,2,83.368653
1.0,1,83.370391
-1.0,2,83.376746
-1.0,1,83.378367
-1.0,2,83.383889
-1.0,1,83.38572
1.0,1,83.387111
-1.0,1,83.388711
-1.0,1,83.393273
-1.0,1,83.395573
-1.0,1,83.397071
-1.0,1,83.398709
-1.0,2,83.41001
1.0,3,83.419433
-1.0,3,83.425122
1.0,1,83.429754
-1.0,1,83.43154
0.0,1,83.433344
1.0,3,83.441736
-1.0,1,83.443499
-1.0,1,83.444934
-1.0,2,83.450486
1.0,2,83.453337
-1.0,1,83.457819
-1.0,1,83.45972
1.0,1,83.461344
-1.0,1,83.463398
-1.0,2,83.470389
-1.0,1,83.471828
-1.0,2,83.47849
-1.0,1,83.480428
0.0,1,83.482267
-1.0,1,83.483935
-1.0,1,83.489511
-1.0,2,83.493311
-1.0,2,83.498877
1.0,1,83.500584
-1.0,3,83.515033
-1.0,1,83.516417
0.0,1,83.518475
-1.0,2,83.524598
-1.0,1,83.526412
-1.0,2,83.529826
1.0,1,83.534482
-1.0,1,83.536057
0.0,2,83.53916
-1.0,1,83.543498
1.0,1,83.545187
-1.0,1,83.546831
1.0,2,83.554014
1.0,1,83.55588
-1.0,1,83.557658
1.0,2,83.56442
1.0,1,83.566038
1.0,2,83.56907
-1.0,1,83.573606
1.0,1,83.575514
-1.0,2,83.578864
-1.0,1,83.583702
0.0,1,83.584897
1.0,2,83.588326
1.0,1,83.593199
1.0,1,83.595016
-1.0,1,83.596676
-1.0,2,83.603262
-1.0,1,83.604449
1.0,2,83.607527
-1.0,1,83.61639
-1.0,1,83.618152
-1.0,3,83.626182
1.0,2,83.630285
-1.0,1,83.632315
-1.0,1,83.637537
-1.0,2,83.641993
0.0,1,83.643498
1.0,1,83.648167
-1.0,1,83.650016
1.0,1,83.65137
1.0,2,83.657194
0.0,2,83.660329
1.0,3,83.668731
-1.0,2,83.672135
1.0,1,83.676852
1.0,3,83.681975
0.0,1,83.686677
-1.0,2,83.689567
1.0,2,83.695608
-1.0,1,83.697309
0.0,3,83.704986
-1.0,1,83.706878
-1.0,2,83.710021
-1.0,2,83.723709
1.0,2,83.728808
1.0,4,83.741069
1.0,1,83.745299
1.0,4,83.755083
1.0,1,83.756689
1.0,1,83.758178
-1.0,1,83.759706
1.0,1,83.764204
-1.0,1,83.765994
-1.0,2,83.770647
1.0,4,83.7815
1.0,2,83.788346
-1.0,1,83.790412
-1.0,1,83.792345
-1.0,1,83.797174
-1.0,3,83.802467
-1.0,2,83.808734
-1.0,1,83.810532
-1.0,1,83.812582
-1.0,3,83.82678
1.0,1,83.829021
-1.0,2,83.836607
-1.0,1,83.838528
0.0,1,83.8402
-1.0,1,83.844818
1.0,1,83.846431
1.0,1,83.848422
1.0,2,83.854639
0.0,1,83.856535
-1.0,1,83.858215
-1.0,3,83.866281
-1.0,1,83.868011
-1.0,1,83.869694
1.0,3,83.876909
0.0,2,83.883157
-1.0,3,83.889162
1.0,1,83.893364
-1.0,1,83.895288
1.0,1,83.896925
-1.0,1,83.898275
1.0,2,83.904771
-1.0,2,83.908292
1.0,3,83.916549
-1.0,3,83.925126
-1.0,1,83.926878
0.0,2,83.939272
1.0,2,83.943669
-1.0,2,83.950454
-1.0,1,83.952734
-1.0,1,83.954702
1.0,2,83.961363
-1.0,1,83.963319
-1.0,1,83.964644
1.0,1,83.966832
-1.0,2,83.972963
1.0,2,83.977501
