#{"t_start": 1734366089.0065222, "env_id": "Blackjack-v1"}
r,l,t
-1.0,1,86.673364
-1.0,1,86.678057
-1.0,2,86.681446
1.0,2,86.687225
-1.0,2,86.69043
0.0,2,86.69678
-1.0,2,86.700147
-1.0,1,86.701942
-1.0,1,86.706674
0.0,3,86.712329
0.0,2,86.718772
1.0,2,86.721633
-1.0,3,86.729053
-1.0,2,86.739512
-1.0,1,86.741274
1.0,2,86.744571
-1.0,2,86.751342
0.0,1,86.753077
-1.0,1,86.754386
1.0,1,86.759505
1.0,1,86.761189
1.0,1,86.763185
0.0,1,86.764734
-1.0,1,86.769727
-1.0,2,86.773296
1.0,2,86.780062
1.0,1,86.782044
-1.0,3,86.789821
-1.0,1,86.791556
1.0,1,86.793986
-1.0,2,86.800516
1.0,1,86.801969
-1.0,1,86.803783
-1.0,1,86.805385
1.0,1,86.810494
-1.0,1,86.811975
-1.0,2,86.814904
-1.0,1,86.819415
1.0,1,86.821496
-1.0,1,86.823036
-1.0,2,86.828965
1.0,1,86.830973
-1.0,1,86.832908
1.0,1,86.834518
-1.0,1,86.838918
1.0,2,86.848225
-1.0,2,86.856132
1.0,1,86.858025
-1.0,1,86.85937
1.0,1,86.861157
1.0,3,86.869247
-1.0,2,86.874777
-1.0,1,86.877317
-1.0,1,86.878915
1.0,1,86.880651
-1.0,2,86.887143
-1.0,1,86.889039
-1.0,2,86.895213
1.0,1,86.896602
1.0,2,86.900013
0.0,3,86.907818
-1.0,3,86.915953
-1.0,1,86.917822
-1.0,1,86.919284
1.0,2,86.925698
-1.0,1,86.92758
-1.0,2,86.93404
1.0,2,86.937577
-1.0,2,86.943962
1.0,2,86.953247
-1.0,2,86.961448
-1.0,3,86.967016
-1.0,1,86.971957
0.0,1,86.973891
-1.0,1,86.975528
1.0,3,86.983588
1.0,5,86.995115
1.0,2,87.00158
0.0,1,87.003093
-1.0,1,87.004499
-1.0,2,87.010947
-1.0,1,87.012592
1.0,1,87.014163
0.0,1,87.015685
0.0,1,87.019694
-1.0,2,87.023244
0.0,1,87.024867
-1.0,2,87.031002
1.0,1,87.032775
1.0,3,87.041553
0.0,2,87.044913
-1.0,1,87.0497
1.0,2,87.05924
-1.0,1,87.061254
1.0,3,87.069926
0.0,2,87.076419
-1.0,2,87.079797
0.0,1,87.081487
0.0,1,87.086123
1.0,1,87.08767
1.0,2,87.090356
0.0,1,87.095414
-1.0,2,87.098538
-1.0,1,87.09984
-1.0,1,87.104687
-1.0,3,87.109963
1.0,2,87.116067
1.0,1,87.118379
-1.0,1,87.119755
-1.0,2,87.128129
1.0,2,87.131496
1.0,3,87.139886
-1.0,1,87.141808
-1.0,2,87.148307
-1.0,1,87.150095
-1.0,2,87.156351
0.0,1,87.163772
1.0,1,87.16598
1.0,1,87.168079
0.0,2,87.175463
-1.0,1,87.177202
0.0,2,87.184052
-1.0,1,87.185709
1.0,2,87.188553
-1.0,1,87.193082
-1.0,2,87.196002
1.0,1,87.197433
-1.0,1,87.201879
1.0,2,87.206115
0.0,1,87.207822
-1.0,1,87.212584
-1.0,2,87.21591
-1.0,2,87.221673
1.0,1,87.223596
-1.0,1,87.225251
-1.0,2,87.231306
-1.0,1,87.232646
-1.0,3,87.240731
1.0,3,87.245018
-1.0,3,87.252743
-1.0,3,87.260719
-1.0,1,87.262307
-1.0,1,87.269603
-1.0,1,87.275133
1.0,2,87.278436
-1.0,2,87.284969
1.0,1,87.286817
-1.0,2,87.289938
-1.0,1,87.294213
-1.0,1,87.296284
1.0,2,87.299381
0.0,1,87.30384
0.0,2,87.30733
0.0,1,87.308945
-1.0,1,87.313715
-1.0,2,87.316985
-1.0,1,87.318824
-1.0,1,87.323738
1.0,1,87.32519
1.0,2,87.3277
-1.0,1,87.332322
-1.0,1,87.334129
1.0,1,87.335754
-1.0,1,87.336998
1.0,1,87.341608
-1.0,1,87.343257
1.0,1,87.344798
0.0,4,87.354877
1.0,2,87.361737
1.0,2,87.365025
-1.0,2,87.37762
-1.0,2,87.382109
-1.0,1,87.384193
-1.0,1,87.389182
1.0,1,87.391192
-1.0,1,87.393115
1.0,1,87.394732
-1.0,2,87.401284
-1.0,1,87.403003
-1.0,2,87.40903
0.0,2,87.412844
-1.0,1,87.414876
-1.0,2,87.421409
-1.0,1,87.4231
1.0,1,87.424871
-1.0,3,87.432439
-1.0,1,87.433936
-1.0,1,87.438797
1.0,2,87.443043
-1.0,1,87.444913
-1.0,3,87.453696
0.0,2,87.459561
-1.0,1,87.461359
-1.0,1,87.463044
-1.0,1,87.46473
1.0,2,87.470948
-1.0,1,87.472555
1.0,4,87.488811
1.0,1,87.490611
1.0,2,87.497283
1.0,4,87.507262
1.0,1,87.509002
1.0,1,87.510288
-1.0,2,87.516922
-1.0,3,87.525618
-1.0,1,87.52769
-1.0,1,87.529583
1.0,1,87.531324
0.0,3,87.538764
-1.0,2,87.544128
1.0,1,87.546218
-1.0,1,87.548066
1.0,1,87.549734
-1.0,1,87.554138
-1.0,4,87.564041
1.0,2,87.567585
0.0,1,87.56895
1.0,1,87.57376
-1.0,1,87.575372
-1.0,2,87.578152
-1.0,1,87.588252
-1.0,2,87.591862
1.0,2,87.598371
1.0,2,87.60165
-1.0,2,87.609025
-1.0,1,87.610812
1.0,1,87.612124
1.0,1,87.613497
-1.0,1,87.617968
1.0,2,87.621101
-1.0,2,87.627761
-1.0,1,87.629404
-1.0,1,87.631049
-1.0,2,87.637056
1.0,1,87.638918
1.0,2,87.642229
1.0,2,87.648841
-1.0,3,87.656688
1.0,3,87.661938
1.0,1,87.66634
-1.0,1,87.667811
1.0,1,87.669559
-1.0,1,87.670733
1.0,1,87.675623
-1.0,1,87.677506
0.0,2,87.681332
-1.0,1,87.691411
-1.0,1,87.693181
-1.0,1,87.695051
-1.0,1,87.697084
-1.0,1,87.702578
-1.0,1,87.704366
-1.0,3,87.712502
1.0,2,87.715613
-1.0,1,87.717232
0.0,1,87.72209
-1.0,2,87.726069
-1.0,3,87.734445
-1.0,1,87.736176
-1.0,2,87.742691
1.0,2,87.746417
-1.0,1,87.748237
-1.0,1,87.753314
-1.0,1,87.755205
0.0,1,87.756821
0.0,1,87.758521
1.0,2,87.76527
-1.0,1,87.767184
-1.0,2,87.773805
1.0,1,87.775407
-1.0,1,87.776934
1.0,1,87.77837
1.0,1,87.783464
-1.0,3,87.788781
0.0,1,87.798717
-1.0,1,87.801057
1.0,1,87.803256
-1.0,2,87.810118
1.0,4,87.819874
-1.0,3,87.825251
-1.0,1,87.830048
1.0,1,87.832818
1.0,3,87.844395
-1.0,2,87.848195
1.0,2,87.854654
1.0,3,87.860462
-1.0,1,87.864778
-1.0,1,87.866423
1.0,1,87.868437
1.0,1,87.870075
1.0,2,87.876638
-1.0,2,87.880648
1.0,1,87.885451
1.0,2,87.888869
1.0,2,87.899857
1.0,2,87.904334
0.0,1,87.906592
1.0,1,87.911787
-1.0,3,87.917078
-1.0,1,87.922148
-1.0,3,87.927355
1.0,3,87.935565
-1.0,3,87.943264
-1.0,1,87.945201
1.0,1,87.947176
-1.0,1,87.952365
-1.0,2,87.956226
1.0,1,87.957911
-1.0,2,87.964862
-1.0,2,87.967948
-1.0,1,87.972944
-1.0,1,87.97475
0.0,1,87.976762
1.0,2,87.983053
1.0,2,87.986257
1.0,1,87.987658
0.0,1,87.992617
-1.0,2,87.995735
-1.0,3,88.010229
0.0,3,88.019153
-1.0,1,88.021162
-1.0,1,88.023162
-1.0,2,88.030727
-1.0,2,88.03389
1.0,4,88.043411
1.0,2,88.04969
-1.0,2,88.054815
-1.0,1,88.057792
-1.0,1,88.065075
-1.0,2,88.068745
0.0,1,88.07032
0.0,1,88.075611
-1.0,1,88.077566
1.0,1,88.079282
-1.0,1,88.080994
1.0,1,88.085771
1.0,1,88.08785
-1.0,1,88.089583
-1.0,1,88.091172
-1.0,1,88.09568
1.0,4,88.1093
0.0,1,88.111108
1.0,1,88.1139
1.0,1,88.115806
-1.0,1,88.120438
-1.0,2,88.123711
0.0,2,88.129678
1.0,2,88.133124
-1.0,1,88.134735
-1.0,1,88.139203
-1.0,1,88.140785
1.0,2,88.144257
0.0,4,88.154285
1.0,1,88.158914
1.0,1,88.16085
1.0,2,88.163898
1.0,2,88.171006
-1.0,1,88.172361
1.0,1,88.173818
-1.0,1,88.178527
-1.0,1,88.180146
-1.0,1,88.181626
-1.0,2,88.187946
-1.0,1,88.190324
1.0,2,88.193795
-1.0,2,88.200239
-1.0,1,88.201815
-1.0,2,88.208182
-1.0,2,88.215384
1.0,2,88.222334
-1.0,2,88.225939
1.0,1,88.227732
1.0,1,88.232351
-1.0,1,88.233989
-1.0,2,88.236647
-1.0,2,88.242936
0.0,1,88.244918
1.0,2,88.252119
1.0,2,88.255413
-1.0,3,88.263561
-1.0,2,88.270085
-1.0,2,88.277544
-1.0,2,88.281161
-1.0,1,88.286258
1.0,1,88.288367
-1.0,1,88.289977
-1.0,2,88.296537
1.0,2,88.299974
1.0,1,88.301742
0.0,2,88.308407
1.0,3,88.323487
1.0,2,88.327388
-1.0,2,88.333546
-1.0,1,88.335498
-1.0,1,88.337428
-1.0,1,88.339147
1.0,2,88.345841
-1.0,2,88.349326
-1.0,1,88.354485
-1.0,2,88.358321
-1.0,2,88.36566
1.0,1,88.367753
1.0,2,88.371357
-1.0,2,88.377946
-1.0,2,88.381076
1.0,2,88.387688
-1.0,1,88.3893
-1.0,2,88.395887
0.0,2,88.399343
1.0,2,88.405453
-1.0,1,88.407428
-1.0,3,88.415839
0.0,1,88.417477
-1.0,1,88.423714
1.0,2,88.433119
-1.0,1,88.436296
-1.0,2,88.440684
1.0,1,88.445585
1.0,1,88.4472
-1.0,4,88.458226
-1.0,2,88.462057
1.0,2,88.468802
-1.0,1,88.47044
1.0,2,88.475859
-1.0,1,88.477529
1.0,1,88.479266
1.0,1,88.48097
-1.0,1,88.48548
-1.0,1,88.48715
-1.0,3,88.495305
-1.0,1,88.496958
0.0,2,88.5003
-1.0,2,88.506483
0.0,1,88.508309
-1.0,1,88.510151
-1.0,1,88.514874
-1.0,2,88.518218
1.0,1,88.519907
-1.0,1,88.530089
-1.0,2,88.534604
1.0,2,88.541083
1.0,2,88.544435
-1.0,3,88.551721
-1.0,1,88.553326
-1.0,1,88.554602
-1.0,2,88.560409
-1.0,1,88.56204
-1.0,1,88.563655
-1.0,1,88.568519
-1.0,1,88.569701
0.0,1,88.571627
-1.0,3,88.579275
0.0,1,88.581009
-1.0,1,88.582575
-1.0,2,88.5891
1.0,2,88.592254
1.0,1,88.596727
-1.0,1,88.598005
1.0,2,88.601438
1.0,1,88.60652
1.0,2,88.610016
0.0,1,88.612093
1.0,1,88.616393
-1.0,2,88.620015
-1.0,1,88.621702
-1.0,3,88.633849
-1.0,2,88.63992
1.0,1,88.641807
1.0,1,88.643477
1.0,1,88.645048
0.0,1,88.649862
-1.0,1,88.651871
-1.0,1,88.653603
-1.0,3,88.661843
1.0,2,88.665279
-1.0,1,88.669666
1.0,3,88.675212
-1.0,1,88.679935
-1.0,2,88.683624
1.0,2,88.690512
0.0,1,88.692204
-1.0,2,88.695635
1.0,1,88.699863
-1.0,1,88.701439
-1.0,2,88.704391
1.0,2,88.710976
-1.0,1,88.712613
-1.0,1,88.714348
1.0,2,88.720245
-1.0,2,88.723536
-1.0,1,88.728204
-1.0,1,88.72999
-1.0,1,88.731888
-1.0,2,88.743792
1.0,3,88.750453
1.0,1,88.754814
1.0,2,88.757841
-1.0,1,88.759528
-1.0,2,88.765738
-1.0,1,88.768187
-1.0,2,88.774209
1.0,1,88.77586
1.0,2,88.778685
1.0,1,88.782439
0.0,1,88.784253
-1.0,1,88.785884
-1.0,2,88.791278
-1.0,4,88.801038
-1.0,3,88.805939
1.0,3,88.813449
-1.0,1,88.815025
-1.0,1,88.819636
-1.0,1,88.821262
1.0,1,88.822737
-1.0,1,88.824178
1.0,1,88.827974
1.0,4,88.837302
1.0,1,88.845061
1.0,2,88.849723
-1.0,2,88.856938
-1.0,1,88.858573
-1.0,2,88.863884
-1.0,2,88.867279
1.0,1,88.868946
1.0,2,88.87555
1.0,3,88.885561
-1.0,1,88.88783
1.0,3,88.896933
1.0,2,88.900222
-1.0,1,88.901777
1.0,1,88.906226
1.0,1,88.908139
1.0,1,88.909778
1.0,2,88.915657
1.0,4,88.926042
1.0,2,88.929495
1.0,1,88.931036
1.0,2,88.937815
-1.0,1,88.939421
-1.0,1,88.940882
-1.0,1,88.951741
1.0,1,88.953475
-1.0,2,88.957564
-1.0,1,88.962999
1.0,1,88.96506
-1.0,2,88.968593
-1.0,2,88.975108
1.0,1,88.976718
-1.0,2,88.983368
-1.0,2,88.986753
1.0,3,88.996172
-1.0,1,88.998158
1.0,1,88.999918
-1.0,5,89.015069
0.0,1,89.016503
1.0,3,89.024112
1.0,3,89.028802
1.0,2,89.035087
1.0,2,89.038115
0.0,2,89.044175
-1.0,1,89.045669
-1.0,1,89.047401
-1.0,1,89.057546
0.0,1,89.059853
-1.0,1,89.062471
-1.0,1,89.064931
1.0,3,89.074202
-1.0,2,89.080015
-1.0,1,89.081934
1.0,2,89.084961
1.0,1,89.089071
0.0,2,89.093211
-1.0,2,89.099296
1.0,2,89.103266
0.0,1,89.104988
1.0,1,89.109749
-1.0,1,89.111408
-1.0,1,89.11337
1.0,1,89.114987
-1.0,1,89.11957
0.0,2,89.123304
1.0,2,89.129781
-1.0,1,89.131961
1.0,2,89.134859
-1.0,3,89.143021
0.0,1,89.144642
-1.0,1,89.149067
0.0,3,89.154309
-1.0,2,89.165514
-1.0,1,89.167684
-1.0,4,89.178606
-1.0,1,89.180332
1.0,2,89.186165
1.0,2,89.189404
-1.0,2,89.195706
1.0,2,89.199131
-1.0,1,89.203677
-1.0,1,89.205281
1.0,1,89.206892
1.0,3,89.214893
1.0,1,89.216557
0.0,1,89.2182
-1.0,2,89.224919
1.0,2,89.228206
1.0,1,89.232873
1.0,1,89.234435
1.0,2,89.237947
1.0,1,89.242534
1.0,1,89.24423
1.0,3,89.252672
1.0,2,89.256456
-1.0,1,89.258091
1.0,1,89.267425
0.0,1,89.269597
-1.0,1,89.271437
-1.0,1,89.273648
0.0,1,89.278893
1.0,1,89.280828
-1.0,2,89.284483
-1.0,1,89.288953
-1.0,1,89.290968
-1.0,1,89.292686
1.0,1,89.294326
-1.0,1,89.298914
1.0,1,89.300591
1.0,1,89.302341
-1.0,2,89.308422
0.0,2,89.31196
-1.0,2,89.318187
1.0,1,89.319668
-1.0,1,89.321456
-1.0,3,89.329379
-1.0,2,89.333289
1.0,1,89.338036
-1.0,1,89.339795
-1.0,1,89.341568
1.0,3,89.349488
1.0,2,89.352958
1.0,1,89.357704
-1.0,1,89.359506
-1.0,1,89.360781
0.0,1,89.362375
-1.0,2,89.375522
0.0,1,89.37786
-1.0,1,89.380469
-1.0,1,89.385332
0.0,2,89.388916
1.0,2,89.395524
0.0,2,89.399386
-1.0,1,89.40101
1.0,2,89.408444
-1.0,1,89.410441
1.0,2,89.418667
1.0,1,89.420394
1.0,1,89.42235
-1.0,2,89.42885
0.0,1,89.430535
1.0,2,89.433942
1.0,1,89.438302
1.0,3,89.443858
1.0,1,89.448278
-1.0,1,89.450007
1.0,1,89.451613
-1.0,2,89.457934
-1.0,2,89.461497
1.0,3,89.469318
0.0,1,89.476632
-1.0,1,89.478536
1.0,1,89.483541
0.0,2,89.487391
1.0,2,89.494004
0.0,1,89.495546
1.0,1,89.497424
0.0,2,89.503817
-1.0,1,89.506066
-1.0,2,89.509311
-1.0,1,89.514405
-1.0,1,89.515899
-1.0,1,89.517564
-1.0,1,89.519199
-1.0,3,89.527146
-1.0,1,89.528973
1.0,2,89.535573
-1.0,1,89.537271
1.0,2,89.543616
-1.0,2,89.547428
1.0,1,89.549192
1.0,1,89.553814
1.0,3,89.559232
1.0,3,89.566904
-1.0,2,89.573246
-1.0,2,89.579456
1.0,2,89.586903
1.0,1,89.58852
1.0,3,89.59657
1.0,2,89.600169
-1.0,1,89.602043
-1.0,2,89.608199
-1.0,1,89.609953
-1.0,2,89.615891
1.0,2,89.619239
-1.0,2,89.625596
1.0,2,89.628971
1.0,2,89.635176
-1.0,4,89.644885
-1.0,1,89.646852
1.0,2,89.650122
1.0,3,89.658324
1.0,1,89.66079
-1.0,1,89.665356
1.0,2,89.668744
-1.0,1,89.670715
-1.0,1,89.675337
-1.0,1,89.67705
1.0,1,89.678808
-1.0,1,89.684881
1.0,2,89.692591
1.0,1,89.694734
-1.0,1,89.696332
-1.0,1,89.701173
1.0,1,89.703041
-1.0,1,89.704883
0.0,1,89.706626
-1.0,1,89.71104
1.0,1,89.71299
1.0,1,89.71448
1.0,1,89.716347
1.0,2,89.722973
-1.0,2,89.726819
-1.0,3,89.73441
1.0,1,89.735519
-1.0,1,89.740134
-1.0,3,89.746059
0.0,3,89.754287
-1.0,1,89.755775
-1.0,2,89.761744
-1.0,1,89.763567
-1.0,2,89.769956
-1.0,1,89.771732
-1.0,3,89.780026
-1.0,2,89.783688
-1.0,2,89.79634
1.0,2,89.800068
-1.0,2,89.806167
-1.0,1,89.808119
1.0,1,89.80991
1.0,1,89.811898
-1.0,3,89.83104
-1.0,1,89.833575
1.0,1,89.839889
-1.0,2,89.844107
-1.0,2,89.850941
-1.0,1,89.852867
-1.0,1,89.854206
-1.0,1,89.856144
-1.0,2,89.862842
-1.0,1,89.864565
-1.0,2,89.870485
1.0,2,89.874197
-1.0,1,89.875758
-1.0,3,89.883826
-1.0,1,89.885442
1.0,4,89.902725
1.0,1,89.908367
-1.0,2,89.912028
1.0,2,89.918603
-1.0,1,89.920001
-1.0,1,89.921699
-1.0,1,89.92354
1.0,1,89.929232
0.0,3,89.934294
-1.0,1,89.939064
1.0,1,89.940732
-1.0,2,89.943526
1.0,1,89.948577
-1.0,1,89.950271
-1.0,4,89.959908
-1.0,1,89.961464
1.0,3,89.969733
1.0,1,89.971403
1.0,1,89.973605
1.0,2,89.980381
-1.0,2,89.983731
-1.0,2,89.990329
1.0,2,89.993624
-1.0,1,90.003237
1.0,2,90.007014
1.0,2,90.014941
1.0,2,90.018438
-1.0,2,90.024795
-1.0,2,90.028429
-1.0,1,90.029978
1.0,4,90.039953
1.0,1,90.044697
-1.0,1,90.046517
0.0,1,90.048273
1.0,1,90.049946
-1.0,2,90.056292
-1.0,1,90.057988
0.0,1,90.059858
1.0,1,90.064703
1.0,3,90.069649
1.0,1,90.074712
1.0,1,90.076623
1.0,3,90.084494
1.0,2,90.08853
0.0,1,90.090259
1.0,2,90.097035
-1.0,1,90.098992
1.0,1,90.105188
1.0,2,90.113386
1.0,1,90.115402
-1.0,1,90.117202
1.0,2,90.123833
-1.0,1,90.12557
1.0,2,90.131923
1.0,2,90.135271
1.0,2,90.141883
-1.0,3,90.146817
-1.0,1,90.151557
1.0,1,90.153262
0.0,1,90.155016
-1.0,1,90.156717
0.0,2,90.163015
1.0,3,90.17108
-1.0,2,90.175075
1.0,3,90.18339
-1.0,1,90.185143
-1.0,2,90.191807
1.0,1,90.193787
1.0,1,90.195762
-1.0,1,90.197359
-1.0,3,90.210166
-1.0,1,90.212313
1.0,2,90.219845
1.0,2,90.223596
0.0,1,90.228584
1.0,1,90.230325
1.0,2,90.234133
-1.0,1,90.239175
-1.0,2,90.242661
-1.0,2,90.249544
-1.0,1,90.250885
-1.0,2,90.254427
1.0,1,90.260018
-1.0,1,90.261927
1.0,2,90.26576
0.0,2,90.272712
-1.0,2,90.276185
-1.0,2,90.282534
-1.0,2,90.285903
0.0,1,90.290333
-1.0,1,90.291915
1.0,2,90.295279
-1.0,1,90.299457
-1.0,1,90.301325
1.0,1,90.303299
-1.0,2,90.314835
1.0,2,90.318463
-1.0,2,90.326103
-1.0,3,90.332081
0.0,2,90.338351
1.0,2,90.342691
1.0,2,90.348618
-1.0,1,90.350231
-1.0,1,90.351856
1.0,2,90.357749
-1.0,2,90.360775
1.0,1,90.36503
-1.0,3,90.369861
-1.0,2,90.375792
-1.0,2,90.379055
-1.0,1,90.383888
1.0,2,90.38753
1.0,1,90.389301
-1.0,1,90.393671
-1.0,1,90.395652
-1.0,2,90.399226
1.0,1,90.403992
-1.0,1,90.405746
-1.0,1,90.407607
-1.0,2,90.41388
-1.0,1,90.420324
-1.0,3,90.431189
-1.0,1,90.433258
-1.0,2,90.436968
1.0,3,90.445132
-1.0,3,90.453591
1.0,1,90.455256
0.0,2,90.461848
-1.0,2,90.46574
-1.0,1,90.467663
1.0,2,90.474505
1.0,2,90.478122
-1.0,2,90.48454
1.0,1,90.486424
0.0,2,90.492132
-1.0,3,90.497106
-1.0,3,90.50458
1.0,2,90.510512
1.0,2,90.513715
0.0,2,90.524154
-1.0,1,90.525962
1.0,1,90.527848
1.0,2,90.535952
-1.0,1,90.538024
1.0,3,90.547078
-1.0,2,90.550497
1.0,1,90.552292
-1.0,1,90.557024
-1.0,1,90.558718
1.0,1,90.560429
-1.0,1,90.562074
1.0,2,90.568731
1.0,2,90.571825
-1.0,2,90.578415
-1.0,1,90.580135
1.0,3,90.588429
1.0,2,90.591692
1.0,1,90.596181
-1.0,1,90.597659
0.0,2,90.600777
-1.0,1,90.604833
-1.0,1,90.606459
1.0,2,90.609484
1.0,2,90.615886
1.0,1,90.617621
1.0,3,90.631699
0.0,3,90.641943
1.0,1,90.644096
0.0,1,90.645898
1.0,2,90.652588
0.0,2,90.656384
1.0,1,90.658051
-1.0,1,90.662945
-1.0,1,90.664608
0.0,3,90.673102
1.0,1,90.674974
1.0,2,90.678577
1.0,3,90.686892
-1.0,2,90.693219
1.0,1,90.694978
0.0,1,90.696903
-1.0,2,90.703189
0.0,1,90.705166
-1.0,2,90.708949
-1.0,3,90.717842
-1.0,1,90.719595
-1.0,1,90.724513
-1.0,1,90.726216
1.0,1,90.728237
1.0,1,90.730212
-1.0,1,90.740734
-1.0,1,90.742892
-1.0,3,90.75169
0.0,2,90.756322
1.0,2,90.763048
0.0,3,90.768858
1.0,2,90.775444
1.0,2,90.779105
-1.0,1,90.784152
-1.0,3,90.788832
-1.0,1,90.793463
1.0,1,90.795543
-1.0,1,90.797419
-1.0,2,90.804348
-1.0,1,90.805931
1.0,1,90.807975
0.0,2,90.813734
1.0,1,90.81557
-1.0,1,90.817704
-1.0,1,90.819786
-1.0,2,90.825876
-1.0,1,90.827774
1.0,2,90.834469
-1.0,3,90.848557
-1.0,1,90.853589
-1.0,1,90.855527
0.0,2,90.858957
-1.0,1,90.864075
1.0,1,90.866088
1.0,1,90.867694
1.0,2,90.874021
1.0,1,90.87616
0.0,1,90.878096
-1.0,2,90.884414
1.0,2,90.888356
-1.0,1,90.890285
-1.0,1,90.894924
1.0,1,90.896875
-1.0,1,90.898515
1.0,2,90.904815
1.0,3,90.909772
-1.0,2,90.915733
-1.0,1,90.917419
-1.0,1,90.919143
-1.0,1,90.9242
1.0,2,90.928042
-1.0,2,90.9343
-1.0,1,90.936191
0.0,1,90.938165
-1.0,3,90.952048
1.0,1,90.954128
1.0,1,90.956524
1.0,2,90.963966
-1.0,1,90.965742
1.0,1,90.967632
1.0,1,90.972513
1.0,1,90.974689
0.0,2,90.977907
0.0,2,90.984104
1.0,1,90.985671
1.0,1,90.987565
0.0,1,90.992163
-1.0,1,90.994032
0.0,1,90.995627
0.0,1,90.99731
-1.0,3,91.005703
1.0,1,91.008317
-1.0,3,91.017646
1.0,2,91.024079
1.0,1,91.025978
1.0,2,91.029596
-1.0,2,91.03606
1.0,1,91.038063
-1.0,2,91.044643
1.0,2,91.048511
0.0,2,91.060631
1.0,2,91.064239
-1.0,2,91.070148
-1.0,1,91.07178
1.0,1,91.07364
1.0,1,91.075304
1.0,3,91.083498
-1.0,1,91.085467
-1.0,2,91.092218
1.0,1,91.09482
-1.0,1,91.096674
-1.0,1,91.101157
-1.0,2,91.104188
1.0,1,91.106401
-1.0,1,91.111406
1.0,1,91.113373
-1.0,1,91.115141
-1.0,2,91.121364
0.0,2,91.124937
-1.0,4,91.135845
-1.0,1,91.137843
-1.0,1,91.142314
1.0,3,91.147213
0.0,1,91.151736
-1.0,1,91.153554
1.0,1,91.160699
0.0,1,91.162868
1.0,2,91.17024
-1.0,2,91.173298
-1.0,1,91.177509
-1.0,1,91.180022
1.0,2,91.18355
1.0,2,91.190208
1.0,1,91.192128
1.0,1,91.194116
-1.0,5,91.208292
-1.0,2,91.211625
-1.0,1,91.213318
1.0,1,91.217879
0.0,1,91.219859
-1.0,1,91.221711
1.0,1,91.223373
1.0,1,91.2282
-1.0,1,91.23007
-1.0,2,91.2337
-1.0,2,91.241055
0.0,3,91.249213
-1.0,2,91.252954
1.0,2,91.265662
1.0,1,91.267061
1.0,1,91.268748
-1.0,2,91.276719
1.0,2,91.280849
-1.0,2,91.287923
1.0,2,91.29191
1.0,1,91.294018
-1.0,2,91.300678
-1.0,1,91.302313
-1.0,1,91.303583
1.0,2,91.310178
1.0,2,91.313581
-1.0,2,91.319818
1.0,1,91.321769
0.0,2,91.328188
1.0,2,91.331761
-1.0,1,91.33378
-1.0,2,91.340357
-1.0,1,91.342129
1.0,4,91.352264
-1.0,2,91.358071
1.0,2,91.361195
1.0,1,91.363135
0.0,1,91.374133
-1.0,1,91.376353
-1.0,2,91.380927
-1.0,2,91.387718
1.0,3,91.395805
0.0,1,91.397842
1.0,1,91.399753
-1.0,1,91.401719
1.0,1,91.405907
1.0,1,91.407848
-1.0,1,91.409444
0.0,1,91.411008
-1.0,1,91.415851
-1.0,1,91.417831
-1.0,2,91.421865
0.0,1,91.426949
-1.0,2,91.430492
1.0,1,91.432425
1.0,2,91.438694
1.0,1,91.439975
1.0,2,91.446474
1.0,2,91.449746
-1.0,1,91.451714
-1.0,2,91.458418
1.0,1,91.460224
-1.0,2,91.466967
-1.0,3,91.477791
-1.0,1,91.483392
-1.0,1,91.485659
-1.0,2,91.489505
-1.0,1,91.494315
-1.0,2,91.497985
1.0,1,91.499975
1.0,1,91.504746
1.0,2,91.508068
1.0,1,91.510163
-1.0,2,91.516889
-1.0,2,91.520069
-1.0,3,91.527889
-1.0,2,91.53441
1.0,2,91.537914
0.0,2,91.544556
1.0,1,91.546252
1.0,2,91.549753
-1.0,3,91.557805
1.0,1,91.559722
-1.0,2,91.566417
-1.0,2,91.570199
1.0,2,91.58276
-1.0,1,91.584962
-1.0,1,91.587301
1.0,3,91.595976
1.0,3,91.604962
0.0,2,91.608459
1.0,1,91.613055
-1.0,3,91.61833
1.0,1,91.623152
1.0,2,91.626308
1.0,2,91.633017
1.0,2,91.636608
1.0,1,91.638304
1.0,1,91.643082
1.0,3,91.647952
0.0,1,91.652478
-1.0,1,91.653728
-1.0,1,91.655326
1.0,1,91.656821
-1.0,2,91.663286
-1.0,2,91.666416
-1.0,1,91.670784
-1.0,2,91.674377
1.0,1,91.676617
0.0,2,91.687485
1.0,2,91.691458
1.0,2,91.698522
-1.0,2,91.702101
-1.0,1,91.706892
-1.0,1,91.708866
-1.0,2,91.712329
-1.0,1,91.716967
1.0,2,91.720306
1.0,1,91.722059
-1.0,2,91.728398
1.0,1,91.730342
-1.0,1,91.73197
1.0,4,91.741212
-1.0,1,91.746184
1.0,1,91.747821
1.0,2,91.751284
1.0,2,91.757954
-1.0,1,91.760545
1.0,1,91.762297
0.0,2,91.769245
-1.0,1,91.77095
-1.0,2,91.778563
-1.0,2,91.782264
-1.0,1,91.783961
-1.0,1,91.791067
0.0,2,91.797055
1.0,2,91.804208
1.0,2,91.807885
0.0,1,91.809756
-1.0,2,91.81654
1.0,1,91.818351
-1.0,2,91.825283
-1.0,1,91.827198
-1.0,1,91.829114
1.0,1,91.830971
-1.0,3,91.839674
1.0,2,91.846272
-1.0,1,91.848568
1.0,2,91.851963
1.0,2,91.858573
