#{"t_start": 1734366089.1383944, "env_id": "Blackjack-v1"}
r,l,t
-1.0,1,26.965238
1.0,1,26.968576
-1.0,1,26.975863
-1.0,1,26.977734
1.0,1,26.979162
0.0,2,26.985409
1.0,1,26.986738
1.0,1,26.987872
-1.0,2,26.992313
-1.0,1,26.993928
0.0,1,26.995046
1.0,1,26.998329
-1.0,2,27.00074
1.0,1,27.001912
-1.0,1,27.005275
1.0,1,27.006412
-1.0,3,27.012285
-1.0,1,27.013037
1.0,3,27.018767
-1.0,1,27.019982
-1.0,1,27.021156
0.0,1,27.022219
-1.0,2,27.026812
0.0,2,27.029026
1.0,1,27.032525
1.0,1,27.03367
-1.0,1,27.034927
-1.0,2,27.039528
1.0,1,27.040828
1.0,2,27.043439
1.0,1,27.047393
0.0,1,27.049056
1.0,3,27.055068
-1.0,1,27.056281
1.0,2,27.058723
1.0,1,27.062588
-1.0,2,27.065037
-1.0,1,27.0663
-1.0,1,27.070199
1.0,2,27.072786
-1.0,1,27.073849
1.0,1,27.082926
-1.0,2,27.08563
-1.0,2,27.091244
1.0,2,27.093867
1.0,1,27.095132
1.0,1,27.100088
1.0,1,27.101531
-1.0,2,27.103945
-1.0,2,27.110319
1.0,2,27.112718
-1.0,1,27.117175
-1.0,3,27.120546
-1.0,2,27.125189
1.0,1,27.126513
0.0,2,27.131196
-1.0,1,27.132358
-1.0,2,27.134591
-1.0,1,27.13791
1.0,1,27.139012
0.0,2,27.141737
-1.0,1,27.145581
-1.0,1,27.147031
-1.0,1,27.148328
1.0,1,27.149426
1.0,2,27.154182
-1.0,2,27.156561
-1.0,1,27.159845
-1.0,1,27.161026
1.0,2,27.163319
-1.0,1,27.166783
1.0,1,27.167966
-1.0,1,27.169166
0.0,2,27.173921
1.0,2,27.176218
-1.0,1,27.177278
-1.0,2,27.190101
-1.0,3,27.198827
-1.0,1,27.200049
-1.0,2,27.20233
0.0,3,27.208146
1.0,2,27.2133
-1.0,1,27.214508
1.0,1,27.215615
-1.0,1,27.216796
-1.0,2,27.221331
-1.0,1,27.222496
1.0,2,27.22672
1.0,3,27.229859
-1.0,1,27.233961
0.0,3,27.238743
-1.0,1,27.242325
1.0,1,27.243519
-1.0,2,27.245829
-1.0,2,27.250419
1.0,2,27.252546
-1.0,1,27.255923
-1.0,2,27.258187
-1.0,3,27.263851
1.0,3,27.269711
1.0,2,27.272285
0.0,2,27.27673
1.0,1,27.277954
-1.0,1,27.279276
-1.0,1,27.28041
1.0,2,27.284848
1.0,1,27.285977
1.0,2,27.297291
1.0,1,27.299285
-1.0,1,27.301047
0.0,1,27.302563
-1.0,1,27.306843
-1.0,3,27.311112
-1.0,2,27.317732
1.0,1,27.319406
1.0,2,27.325838
-1.0,3,27.331236
-1.0,1,27.33581
1.0,1,27.337589
-1.0,1,27.339315
1.0,1,27.340823
-1.0,2,27.347234
1.0,1,27.348907
-1.0,1,27.350533
-1.0,2,27.356641
-1.0,1,27.358324
-1.0,1,27.360143
1.0,2,27.366369
-1.0,1,27.368166
1.0,2,27.37453
1.0,1,27.376231
-1.0,2,27.379503
-1.0,2,27.385883
-1.0,2,27.38945
1.0,1,27.400113
1.0,1,27.402436
-1.0,2,27.407063
0.0,1,27.412555
1.0,2,27.416293
1.0,3,27.424529
0.0,2,27.427958
1.0,2,27.434132
-1.0,2,27.437397
-1.0,2,27.443552
-1.0,2,27.446555
1.0,2,27.454809
1.0,3,27.465036
1.0,2,27.471325
0.0,1,27.474344
1.0,2,27.481236
-1.0,2,27.485865
1.0,2,27.492747
1.0,1,27.494528
-1.0,1,27.496131
-1.0,1,27.505856
1.0,1,27.507886
-1.0,1,27.509984
1.0,1,27.511896
1.0,2,27.518285
1.0,2,27.521608
0.0,1,27.526464
1.0,3,27.531295
1.0,1,27.536504
-1.0,1,27.538276
1.0,1,27.539985
1.0,1,27.541298
-1.0,2,27.547654
1.0,1,27.550183
1.0,3,27.558441
1.0,2,27.562178
-1.0,1,27.567007
0.0,2,27.570269
-1.0,3,27.580379
-1.0,1,27.583149
0.0,1,27.585665
-1.0,1,27.590774
-1.0,1,27.593448
1.0,1,27.595896
-1.0,1,27.598376
-1.0,2,27.61101
1.0,1,27.613899
0.0,2,27.621146
1.0,1,27.622555
-1.0,2,27.624618
1.0,1,27.628022
1.0,1,27.628955
1.0,2,27.631366
-1.0,2,27.636382
0.0,1,27.637545
-1.0,1,27.638783
-1.0,1,27.642235
-1.0,1,27.643405
-1.0,2,27.645741
-1.0,1,27.649261
-1.0,3,27.652614
1.0,1,27.655984
-1.0,2,27.659155
-1.0,4,27.666131
1.0,1,27.667275
0.0,2,27.672055
0.0,3,27.677721
1.0,2,27.679859
-1.0,1,27.680957
1.0,2,27.685485
-1.0,3,27.691791
1.0,2,27.694141
1.0,1,27.695225
-1.0,1,27.698347
-1.0,2,27.70065
0.0,1,27.702134
1.0,1,27.705909
-1.0,1,27.707094
-1.0,1,27.708336
-1.0,2,27.719769
0.0,1,27.721594
1.0,1,27.723204
-1.0,1,27.724879
-1.0,1,27.728973
-1.0,1,27.730379
1.0,1,27.731905
-1.0,2,27.738517
0.0,2,27.741495
-1.0,1,27.742696
-1.0,1,27.746838
-1.0,2,27.749399
1.0,2,27.754676
0.0,1,27.755773
-1.0,1,27.757192
0.0,1,27.759138
-1.0,1,27.763058
1.0,2,27.766634
-1.0,1,27.768044
-1.0,1,27.772622
-1.0,1,27.773915
-1.0,1,27.775273
-1.0,1,27.776579
-1.0,2,27.781898
-1.0,1,27.783117
1.0,2,27.788757
-1.0,1,27.790216
-1.0,1,27.791442
-1.0,2,27.797183
-1.0,1,27.799047
-1.0,1,27.80042
0.0,1,27.802023
1.0,2,27.807869
1.0,1,27.809068
-1.0,2,27.814338
-1.0,1,27.81945
-1.0,2,27.822351
-1.0,2,27.82873
-1.0,1,27.830582
-1.0,1,27.831993
-1.0,1,27.835651
1.0,1,27.836948
1.0,2,27.839639
-1.0,1,27.842964
1.0,2,27.845358
1.0,1,27.846507
-1.0,2,27.851042
-1.0,3,27.857075
1.0,1,27.858258
-1.0,4,27.866172
1.0,2,27.868722
-1.0,3,27.877347
1.0,1,27.878865
1.0,1,27.883257
1.0,1,27.884871
-1.0,1,27.886386
-1.0,1,27.888137
-1.0,3,27.895705
-1.0,2,27.901085
-1.0,1,27.902527
-1.0,1,27.903903
1.0,1,27.905219
-1.0,1,27.909407
-1.0,1,27.910773
-1.0,2,27.913619
1.0,2,27.925855
-1.0,1,27.929824
0.0,1,27.931057
-1.0,1,27.937078
-1.0,1,27.938469
1.0,1,27.939934
1.0,1,27.941122
1.0,2,27.946977
-1.0,1,27.948656
1.0,2,27.954778
-1.0,1,27.956152
-1.0,2,27.958551
-1.0,1,27.962707
-1.0,2,27.965052
1.0,1,27.966377
-1.0,2,27.972158
-1.0,1,27.973146
1.0,1,27.974369
1.0,1,27.97928
-1.0,1,27.980633
1.0,1,27.982029
-1.0,2,27.987566
1.0,3,27.99153
-1.0,1,27.995431
1.0,1,27.996846
-1.0,1,27.997743
0.0,1,27.999053
1.0,2,28.004256
-1.0,1,28.005451
1.0,1,28.00678
-1.0,3,28.014103
-1.0,1,28.015357
1.0,1,28.01944
-1.0,1,28.020781
1.0,2,28.027099
-1.0,1,28.031304
1.0,2,28.034905
1.0,1,28.037006
-1.0,2,28.043029
0.0,2,28.045671
1.0,2,28.05056
-1.0,1,28.051881
1.0,4,28.059809
-1.0,2,28.064846
-1.0,2,28.067901
1.0,3,28.076085
1.0,1,28.077519
-1.0,1,28.078833
1.0,2,28.083707
1.0,2,28.086388
1.0,2,28.091556
1.0,1,28.092927
-1.0,1,28.09376
1.0,1,28.097631
0.0,1,28.099227
0.0,2,28.103179
-1.0,2,28.109221
-1.0,1,28.110566
-1.0,1,28.11202
1.0,1,28.116086
1.0,1,28.117307
-1.0,1,28.119022
-1.0,1,28.120197
-1.0,4,28.131669
1.0,1,28.13644
1.0,1,28.138178
-1.0,1,28.139693
0.0,2,28.145271
-1.0,1,28.146931
-1.0,1,28.148393
1.0,1,28.149785
-1.0,1,28.153856
-1.0,1,28.155311
0.0,2,28.157973
1.0,1,28.16277
1.0,1,28.164458
1.0,2,28.167501
-1.0,1,28.171877
-1.0,1,28.17389
1.0,1,28.17534
1.0,1,28.176885
1.0,2,28.182281
1.0,1,28.183757
-1.0,1,28.185107
1.0,1,28.189164
1.0,1,28.19054
-1.0,1,28.192476
-1.0,2,28.198291
1.0,2,28.200913
-1.0,3,28.207901
-1.0,1,28.209395
-1.0,2,28.214639
-1.0,2,28.216648
1.0,1,28.218156
1.0,1,28.221963
1.0,2,28.224558
-1.0,1,28.22606
-1.0,1,28.230435
-1.0,2,28.236933
-1.0,1,28.238339
1.0,1,28.243875
-1.0,2,28.246753
-1.0,2,28.254687
-1.0,1,28.256412
1.0,2,28.259217
1.0,2,28.265459
1.0,2,28.268121
0.0,2,28.273349
-1.0,1,28.274935
-1.0,1,28.276387
0.0,1,28.280402
-1.0,1,28.281493
1.0,2,28.284655
1.0,2,28.290594
-1.0,1,28.291768
1.0,3,28.298198
1.0,1,28.299601
0.0,1,28.300943
1.0,1,28.304888
1.0,3,28.309674
-1.0,1,28.314238
-1.0,1,28.315573
1.0,2,28.318537
1.0,1,28.323154
1.0,2,28.325914
1.0,1,28.327241
1.0,1,28.331492
-1.0,2,28.334247
1.0,2,28.347108
-1.0,2,28.350477
1.0,1,28.351799
1.0,1,28.356124
-1.0,1,28.357581
-1.0,1,28.358935
1.0,1,28.360328
-1.0,1,28.364352
-1.0,2,28.367168
-1.0,1,28.368487
1.0,2,28.37363
1.0,2,28.376903
1.0,1,28.381285
-1.0,3,28.385906
-1.0,3,28.392954
-1.0,3,28.399921
1.0,1,28.401263
0.0,1,28.402537
-1.0,1,28.407285
-1.0,1,28.408979
1.0,2,28.411667
-1.0,1,28.416108
1.0,1,28.417134
1.0,1,28.418689
1.0,1,28.420154
1.0,1,28.424189
-1.0,1,28.425526
1.0,1,28.426848
1.0,3,28.433665
0.0,2,28.437304
-1.0,2,28.445711
1.0,2,28.448613
1.0,2,28.454782
1.0,2,28.457518
0.0,3,28.468813
1.0,1,28.470477
-1.0,1,28.474916
1.0,2,28.47757
-1.0,1,28.479192
1.0,2,28.484792
-1.0,4,28.492575
-1.0,2,28.495705
1.0,2,28.502106
-1.0,1,28.503582
1.0,2,28.508896
1.0,1,28.510265
-1.0,1,28.511624
-1.0,3,28.51842
-1.0,1,28.519905
-1.0,1,28.521145
-1.0,1,28.525624
1.0,1,28.527053
1.0,1,28.528534
-1.0,2,28.534127
1.0,1,28.53561
-1.0,2,28.538247
1.0,1,28.542161
-1.0,3,28.55232
1.0,1,28.560547
-1.0,1,28.561929
1.0,1,28.563125
-1.0,2,28.567729
1.0,2,28.569731
1.0,1,28.570943
-1.0,1,28.574638
-1.0,3,28.578192
1.0,3,28.583997
1.0,1,28.585139
-1.0,1,28.58855
1.0,1,28.589971
1.0,1,28.591087
1.0,2,28.596099
-1.0,2,28.598679
-1.0,1,28.599954
-1.0,1,28.603489
1.0,2,28.606061
-1.0,2,28.611187
1.0,1,28.612375
-1.0,1,28.613494
1.0,1,28.614689
1.0,1,28.618088
1.0,2,28.620422
-1.0,1,28.621202
1.0,1,28.62598
-1.0,4,28.632889
1.0,1,28.634551
1.0,2,28.636967
1.0,1,28.640638
-1.0,1,28.641908
-1.0,1,28.643071
-1.0,1,28.644218
-1.0,2,28.653082
-1.0,1,28.655445
1.0,2,28.661957
-1.0,1,28.663196
-1.0,1,28.664371
-1.0,2,28.668978
-1.0,1,28.670235
1.0,2,28.672601
-1.0,1,28.676012
1.0,1,28.677217
-1.0,1,28.678409
1.0,1,28.679565
0.0,1,28.682906
1.0,1,28.684104
1.0,2,28.686397
-1.0,1,28.68976
0.0,2,28.692065
1.0,1,28.693254
-1.0,3,28.698963
-1.0,3,28.704813
-1.0,2,28.70712
-1.0,1,28.710849
1.0,1,28.712653
0.0,3,28.718418
1.0,1,28.719702
1.0,1,28.720796
1.0,1,28.722017
1.0,2,28.726703
-1.0,1,28.727826
1.0,2,28.732418
-1.0,1,28.733617
1.0,3,28.739284
-1.0,1,28.740501
-1.0,1,28.741549
-1.0,4,28.748458
-1.0,1,28.749532
1.0,2,28.758225
1.0,1,28.759691
1.0,1,28.761286
1.0,2,28.766541
1.0,2,28.768801
0.0,2,28.773935
0.0,1,28.775058
1.0,2,28.779601
1.0,1,28.780814
1.0,3,28.786408
1.0,1,28.787869
-1.0,2,28.790098
-1.0,1,28.793255
-1.0,1,28.794026
-1.0,1,28.79531
1.0,1,28.796379
1.0,2,28.800955
1.0,2,28.803226
1.0,2,28.807775
1.0,1,28.808821
1.0,1,28.810051
-1.0,2,28.814806
-1.0,1,28.81617
-1.0,1,28.817309
-1.0,3,28.823089
-1.0,1,28.82479
-1.0,1,28.828136
-1.0,2,28.830275
1.0,2,28.834662
-1.0,1,28.835906
1.0,1,28.837057
1.0,1,28.838169
-1.0,1,28.84144
-1.0,2,28.84385
1.0,3,28.849702
-1.0,2,28.852115
-1.0,1,28.859979
-1.0,1,28.861333
1.0,2,28.864306
1.0,2,28.86973
1.0,1,28.870894
1.0,1,28.872011
1.0,1,28.875958
1.0,1,28.877228
1.0,1,28.878547
0.0,1,28.879838
1.0,2,28.884394
-1.0,2,28.886919
-1.0,2,28.891628
-1.0,1,28.892806
0.0,2,28.897168
1.0,1,28.898496
1.0,1,28.899567
-1.0,1,28.900736
-1.0,1,28.904404
1.0,1,28.905795
1.0,1,28.907474
1.0,4,28.914807
1.0,1,28.916005
1.0,1,28.919435
1.0,2,28.922022
-1.0,1,28.923136
-1.0,1,28.926739
-1.0,1,28.927938
-1.0,1,28.929136
-1.0,2,28.933944
1.0,2,28.936323
1.0,2,28.94097
-1.0,1,28.942735
1.0,1,28.9441
-1.0,3,28.949788
-1.0,2,28.951902
-1.0,1,28.955385
-1.0,2,28.957796
1.0,2,28.966591
1.0,1,28.967857
-1.0,1,28.969166
-1.0,1,28.971043
-1.0,1,28.975387
-1.0,1,28.977072
1.0,1,28.978407
1.0,2,28.983684
-1.0,1,28.985159
0.0,1,28.986287
-1.0,2,28.99147
-1.0,1,28.992689
1.0,2,28.994841
-1.0,1,28.998469
-1.0,1,28.999668
1.0,1,29.000796
1.0,1,29.001944
1.0,1,29.005939
-1.0,1,29.006992
1.0,1,29.008027
0.0,2,29.012549
1.0,1,29.013837
0.0,2,29.016069
-1.0,1,29.019487
-1.0,3,29.02302
1.0,1,29.026336
-1.0,1,29.027588
1.0,1,29.02869
-1.0,1,29.029782
-1.0,3,29.035559
-1.0,1,29.0366
0.0,3,29.052464
1.0,1,29.054824
-1.0,1,29.05988
-1.0,1,29.061087
-1.0,2,29.067409
1.0,2,29.075308
-1.0,1,29.07772
1.0,1,29.079872
0.0,2,29.085709
-1.0,1,29.087108
1.0,1,29.088269
1.0,1,29.092017
1.0,2,29.094204
-1.0,1,29.095402
-1.0,1,29.098858
-1.0,2,29.101408
-1.0,1,29.102537
1.0,2,29.10745
1.0,1,29.108633
-1.0,1,29.109822
1.0,1,29.113439
-1.0,1,29.114694
-1.0,2,29.116895
-1.0,1,29.120319
-1.0,1,29.121428
1.0,1,29.12258
-1.0,1,29.123672
1.0,2,29.128385
-1.0,3,29.133752
-1.0,2,29.136373
-1.0,1,29.137381
-1.0,1,29.140772
1.0,2,29.143264
1.0,2,29.147877
1.0,1,29.149146
0.0,1,29.150465
1.0,1,29.151856
-1.0,1,29.155482
0.0,1,29.156905
1.0,1,29.158038
-1.0,2,29.162922
-1.0,2,29.165308
0.0,2,29.17446
1.0,1,29.175887
-1.0,2,29.178501
-1.0,1,29.181902
-1.0,1,29.183254
-1.0,1,29.184454
1.0,1,29.185719
-1.0,3,29.191459
1.0,1,29.192642
0.0,3,29.198895
-1.0,2,29.203896
-1.0,1,29.205377
1.0,3,29.211452
1.0,1,29.212617
-1.0,1,29.213842
-1.0,2,29.218348
-1.0,1,29.219498
1.0,1,29.220674
1.0,1,29.221851
-1.0,1,29.225418
1.0,1,29.226583
-1.0,1,29.227763
1.0,2,29.232234
1.0,1,29.23343
1.0,1,29.234933
-1.0,2,29.23986
0.0,2,29.242194
1.0,1,29.24351
0.0,3,29.249426
-1.0,1,29.250691
-1.0,2,29.255897
-1.0,1,29.25702
1.0,1,29.258096
1.0,1,29.261735
-1.0,1,29.262771
1.0,1,29.263956
1.0,1,29.265185
-1.0,1,29.268566
1.0,1,29.269911
-1.0,1,29.271049
1.0,1,29.275893
-1.0,2,29.281082
1.0,3,29.288504
1.0,2,29.290941
-1.0,1,29.29214
-1.0,1,29.295632
0.0,1,29.296877
1.0,1,29.298112
-1.0,1,29.299417
1.0,1,29.302866
-1.0,1,29.3042
0.0,1,29.305283
-1.0,3,29.31109
0.0,3,29.317303
-1.0,1,29.318666
1.0,2,29.321028
1.0,2,29.325902
-1.0,1,29.327112
-1.0,1,29.328295
-1.0,1,29.331961
1.0,2,29.334349
-1.0,3,29.339672
1.0,1,29.340827
-1.0,1,29.341978
0.0,3,29.34815
1.0,2,29.353176
-1.0,2,29.355961
-1.0,1,29.357153
-1.0,3,29.363342
1.0,1,29.364418
-1.0,4,29.371879
0.0,1,29.379419
-1.0,2,29.381659
0.0,1,29.387366
1.0,2,29.394379
-1.0,1,29.395722
-1.0,1,29.397113
-1.0,2,29.402401
0.0,2,29.404532
0.0,1,29.408094
-1.0,1,29.408957
1.0,2,29.411273
1.0,2,29.4174
-1.0,1,29.419508
1.0,1,29.421181
1.0,1,29.426836
-1.0,2,29.431367
1.0,1,29.433463
1.0,2,29.438458
1.0,2,29.441021
-1.0,2,29.446299
-1.0,2,29.448684
-1.0,1,29.452208
-1.0,1,29.453423
-1.0,1,29.454483
-1.0,1,29.455625
1.0,3,29.46199
-1.0,1,29.46332
-1.0,1,29.467084
-1.0,1,29.468214
-1.0,1,29.469378
1.0,3,29.47485
1.0,3,29.48625
-1.0,2,29.489714
1.0,1,29.491536
1.0,2,29.497209
-1.0,2,29.499367
1.0,1,29.502924
-1.0,4,29.510115
1.0,2,29.512434
0.0,1,29.513662
-1.0,1,29.517006
1.0,3,29.520501
1.0,2,29.524889
-1.0,1,29.525642
1.0,1,29.526832
0.0,1,29.53014
-1.0,1,29.531377
-1.0,1,29.532416
-1.0,1,29.533576
-1.0,1,29.536916
1.0,2,29.539624
1.0,3,29.545748
1.0,1,29.547015
0.0,1,29.548134
1.0,2,29.553108
-1.0,1,29.554168
0.0,2,29.558759
-1.0,2,29.561062
1.0,2,29.566096
-1.0,1,29.566941
-1.0,2,29.569439
1.0,2,29.574434
0.0,2,29.576892
-1.0,1,29.580483
-1.0,2,29.588287
0.0,2,29.595919
-1.0,1,29.59737
-1.0,1,29.598898
1.0,1,29.600168
1.0,1,29.604093
0.0,2,29.606831
-1.0,1,29.608098
1.0,1,29.61224
-1.0,1,29.613427
-1.0,1,29.616068
1.0,2,29.622216
-1.0,2,29.624973
1.0,2,29.63037
1.0,1,29.631664
1.0,2,29.634392
1.0,3,29.640144
1.0,2,29.644705
1.0,1,29.64589
-1.0,2,29.648656
-1.0,2,29.654506
1.0,2,29.656699
1.0,1,29.66056
1.0,2,29.662941
1.0,1,29.66431
-1.0,1,29.667885
1.0,1,29.669151
1.0,3,29.674916
-1.0,1,29.676106
-1.0,1,29.677307
-1.0,1,29.678419
-1.0,2,29.683137
-1.0,1,29.684385
-1.0,4,29.697151
-1.0,1,29.698324
-1.0,1,29.702347
-1.0,3,29.706529
1.0,1,29.710291
0.0,1,29.711502
0.0,2,29.713736
1.0,1,29.717717
-1.0,1,29.718769
1.0,3,29.724858
-1.0,1,29.726086
1.0,1,29.727306
0.0,1,29.72843
1.0,1,29.73196
-1.0,1,29.73316
1.0,2,29.735271
-1.0,1,29.738748
1.0,2,29.740667
-1.0,1,29.741964
1.0,1,29.745871
0.0,3,29.751896
1.0,1,29.75668
0.0,1,29.758096
-1.0,1,29.759246
-1.0,1,29.760337
1.0,1,29.763735
-1.0,1,29.76489
0.0,3,29.771385
1.0,1,29.772648
1.0,1,29.77387
1.0,1,29.775462
-1.0,2,29.780161
1.0,2,29.782456
-1.0,1,29.786247
1.0,2,29.788728
-1.0,1,29.790007
-1.0,1,29.79699
1.0,1,29.798545
-1.0,2,29.801485
-1.0,2,29.807767
-1.0,1,29.809178
-1.0,1,29.810255
-1.0,2,29.815334
-1.0,1,29.816548
-1.0,2,29.821886
1.0,1,29.823061
0.0,3,29.828665
-1.0,2,29.830913
-1.0,1,29.832163
-1.0,1,29.835521
-1.0,1,29.836758
-1.0,2,29.839512
-1.0,1,29.842943
-1.0,1,29.84439
1.0,1,29.845708
-1.0,1,29.847124
1.0,2,29.851917
-1.0,1,29.853028
1.0,1,29.854219
1.0,1,29.857908
-1.0,1,29.859165
0.0,1,29.860294
-1.0,1,29.861378
1.0,2,29.865828
-1.0,2,29.867944
-1.0,2,29.872315
1.0,2,29.875076
1.0,1,29.878488
0.0,3,29.881883
1.0,2,29.88656
-1.0,1,29.887769
-1.0,2,29.89227
1.0,2,29.894656
1.0,1,29.895808
-1.0,1,29.905231
-1.0,1,29.907395
-1.0,1,29.90905
1.0,1,29.910443
1.0,3,29.916916
1.0,1,29.918133
0.0,1,29.921589
-1.0,2,29.923824
-1.0,2,29.928388
-1.0,1,29.929283
1.0,1,29.930475
1.0,1,29.931575
-1.0,2,29.936466
1.0,2,29.939053
-1.0,1,29.942092
-1.0,1,29.943312
-1.0,2,29.945581
1.0,1,29.949136
1.0,2,29.951446
1.0,1,29.95262
1.0,2,29.957368
1.0,2,29.959667
-1.0,1,29.963016
-1.0,2,29.965149
-1.0,2,29.970034
-1.0,2,29.972319
1.0,1,29.973552
-1.0,2,29.978508
1.0,2,29.980947
-1.0,1,29.984848
1.0,1,29.986045
1.0,1,29.987309
-1.0,2,29.992563
-1.0,1,29.993431
1.0,1,29.994592
1.0,1,29.995834
0.0,1,29.999164
-1.0,2,30.007121
-1.0,1,30.008779
-1.0,3,30.015798
1.0,4,30.023909
1.0,3,30.030556
1.0,2,30.033081
1.0,1,30.036994
-1.0,2,30.039399
0.0,2,30.044428
-1.0,1,30.045655
-1.0,1,30.046704
-1.0,2,30.051331
1.0,1,30.05259
1.0,2,30.055295
1.0,2,30.06081
-1.0,1,30.062294
-1.0,1,30.063632
-1.0,2,30.068948
1.0,1,30.070339
1.0,1,30.071574
-1.0,1,30.075253
1.0,1,30.076449
-1.0,1,30.077707
0.0,1,30.078422
1.0,1,30.082457
1.0,1,30.083884
1.0,2,30.086344
1.0,1,30.090187
0.0,1,30.091333
-1.0,1,30.092489
0.0,2,30.097077
1.0,1,30.098625
-1.0,1,30.099536
0.0,1,30.100759
-1.0,1,30.103879
-1.0,1,30.105184
0.0,1,30.112291
1.0,2,30.118668
-1.0,2,30.121977
1.0,1,30.122845
1.0,1,30.126664
-1.0,1,30.127771
-1.0,1,30.128944
-1.0,2,30.133694
0.0,1,30.135028
0.0,2,30.137517
1.0,2,30.14268
1.0,1,30.143901
-1.0,1,30.145098
-1.0,1,30.148455
1.0,1,30.149618
1.0,1,30.150875
1.0,1,30.151956
1.0,2,30.156275
1.0,1,30.157107
1.0,2,30.161802
-1.0,2,30.164754
-1.0,1,30.165927
1.0,1,30.16966
1.0,1,30.171027
0.0,1,30.17218
1.0,2,30.177251
-1.0,2,30.180439
1.0,1,30.181762
-1.0,2,30.187691
0.0,1,30.188898
1.0,1,30.190052
1.0,2,30.194981
1.0,1,30.196119
1.0,1,30.197276
1.0,1,30.200831
-1.0,1,30.202042
1.0,1,30.203176
-1.0,2,30.207641
1.0,1,30.208806
1.0,2,30.210897
1.0,1,30.218871
1.0,3,30.22381
1.0,3,30.231385
0.0,2,30.235989
1.0,2,30.239354
-1.0,2,30.245234
1.0,1,30.246658
-1.0,1,30.248057
-1.0,1,30.249749
1.0,2,30.256397
-1.0,1,30.258808
-1.0,2,30.266155
1.0,2,30.269432
-1.0,2,30.276103
1.0,1,30.278003
-1.0,1,30.279927
-1.0,1,30.281713
1.0,1,30.286596
-1.0,2,30.29013
1.0,3,30.300113
-1.0,1,30.302592
1.0,2,30.309229
-1.0,1,30.310938
-1.0,2,30.314095
0.0,2,30.327298
-1.0,1,30.329604
-1.0,1,30.332315
-1.0,1,30.336978
1.0,1,30.338894
1.0,1,30.340561
-1.0,1,30.342359
1.0,1,30.347275
-1.0,1,30.348956
-1.0,1,30.350705
1.0,1,30.352077
1.0,3,30.360262
-1.0,1,30.362047
1.0,1,30.366431
-1.0,2,30.369734
-1.0,2,30.376462
-1.0,2,30.379836
-1.0,1,30.381548
1.0,1,30.386296
-1.0,1,30.387877
-1.0,1,30.389309
-1.0,1,30.391026
-1.0,1,30.395503
-1.0,2,30.398576
-1.0,1,30.400329
-1.0,2,30.406748
1.0,1,30.409192
0.0,1,30.411017
-1.0,2,30.417361
1.0,1,30.418895
1.0,1,30.420742
0.0,1,30.429492
-1.0,2,30.433257
-1.0,1,30.434906
-1.0,2,30.441444
0.0,2,30.445232
1.0,1,30.449622
1.0,1,30.451541
-1.0,1,30.452906
-1.0,2,30.460004
1.0,1,30.462025
1.0,1,30.463446
0.0,1,30.465432
-1.0,1,30.470193
1.0,1,30.471749
1.0,1,30.473132
0.0,1,30.474737
-1.0,3,30.482404
0.0,2,30.488161
-1.0,1,30.490515
-1.0,1,30.492119
-1.0,3,30.500355
-1.0,2,30.503631
-1.0,1,30.508416
-1.0,1,30.510285
1.0,1,30.512138
-1.0,1,30.514184
-1.0,1,30.518829
1.0,2,30.522119
1.0,3,30.535159
-1.0,1,30.536947
1.0,1,30.538475
-1.0,2,30.544768
1.0,1,30.546291
-1.0,2,30.552457
1.0,2,30.555564
1.0,2,30.561585
-1.0,2,30.565203
-1.0,1,30.567066
0.0,2,30.57434
-1.0,2,30.577284
-1.0,1,30.581812
1.0,1,30.583624
1.0,1,30.585573
1.0,2,30.592666
1.0,2,30.596436
-1.0,2,30.603331
1.0,1,30.605318
0.0,2,30.608888
-1.0,1,30.61325
-1.0,2,30.617103
1.0,1,30.618616
1.0,1,30.622938
-1.0,2,30.626366
1.0,1,30.628291
-1.0,1,30.638021
1.0,1,30.640239
1.0,2,30.643915
-1.0,1,30.648966
-1.0,2,30.652878
1.0,2,30.659846
1.0,3,30.664857
1.0,1,30.669666
1.0,1,30.671768
-1.0,2,30.67516
-1.0,1,30.680327
1.0,1,30.682231
-1.0,1,30.684147
1.0,1,30.685762
-1.0,1,30.690619
-1.0,2,30.694246
0.0,2,30.701139
-1.0,1,30.702933
-1.0,1,30.704877
1.0,1,30.707065
1.0,2,30.713304
1.0,1,30.714773
-1.0,1,30.716077
-1.0,1,30.722197
-1.0,2,30.725425
-1.0,2,30.731437
1.0,1,30.732978
-1.0,2,30.739718
-1.0,1,30.744264
-1.0,1,30.745952
-1.0,1,30.747471
-1.0,2,30.752787
0.0,2,30.755978
-1.0,2,30.761714
-1.0,1,30.763192
1.0,1,30.764546
1.0,1,30.766155
1.0,1,30.770557
-1.0,1,30.772219
-1.0,1,30.77407
-1.0,3,30.78205
1.0,1,30.783718
-1.0,1,30.785445
-1.0,2,30.79194
-1.0,1,30.793847
-1.0,1,30.795139
-1.0,2,30.801773
-1.0,1,30.803775
1.0,1,30.805595
1.0,1,30.810519
-1.0,1,30.812924
1.0,2,30.815914
0.0,1,30.820278
-1.0,1,30.822005
1.0,2,30.824835
1.0,2,30.83066
-1.0,2,30.833575
-1.0,1,30.838261
-1.0,2,30.847922
-1.0,2,30.855271
1.0,1,30.857302
-1.0,1,30.859228
-1.0,3,30.867728
1.0,1,30.869753
-1.0,1,30.871353
-1.0,2,30.87814
-1.0,2,30.881928
-1.0,2,30.88871
-1.0,2,30.892091
-1.0,2,30.89913
