neuron,iou,feature_length,best lab,w_nothing,w_left,w_main,w_right
723,0.6833789761954919,8,(((((NOT Y1) AND A3) AND (NOT Vy5)) OR Vx2) AND (NOT Y1)),-0.010208688,0.052800898,-0.029686008,-0.0026215606
483,0.6775137111517368,8,((((NOT LLeg) AND (Vy1 OR Vy5)) AND (NOT A4)) AND (NOT Vx5)),0.028028354,0.06529567,0.042325515,-0.082433425
440,0.6770186335403726,6,((((A3 OR A4) AND (NOT Vx2)) OR X5) OR Y4),0.036112774,-0.081067845,-0.06589358,0.088693395
142,0.6698701298701298,6,((((NOT Y1) AND (X1 OR X3)) OR AV2) OR X5),0.13872454,0.3370697,-0.0450129,-0.49219355
108,0.6670959433354797,7,((((NOT X1) AND (Vy2 OR Y7)) AND (NOT X3)) OR A4),-0.2840908,0.07887353,0.21929523,0.10623786
242,0.6496,8,((((A3 OR A4) AND (NOT RLeg)) AND (NOT X3)) AND (NOT Vx5)),-0.024970597,-0.05557422,0.007889726,0.065750994
844,0.6421373330208577,8,((((NOT AV2) AND (Vy5 OR Y1)) AND (NOT A4)) AND (NOT X3)),0.058160875,0.067143545,-0.040643256,-0.06377145
617,0.5737385001393922,6,((((AV2 OR LLeg) OR A4) OR X4) AND (NOT Y7)),-0.03672721,0.011198564,0.04240845,0.013991727
589,0.5666387259010897,6,((((NOT RLeg) AND (X2 OR Y1)) OR X4) OR X6),0.062169034,0.3358096,-0.25338197,-0.033535987
494,0.5421708837550422,7,((((NOT AV2) AND (X4 OR Y1)) AND (NOT A4)) OR Y2),-0.09311739,-0.23975195,-0.24159257,0.44458404
606,0.5230045568131707,8,((((NOT RLeg) AND (Vx1 OR Vx2)) AND (NOT X3)) AND (NOT AV2)),-0.045263615,0.09092694,-0.061754916,0.06448375
24,0.5173033707865169,7,(((((NOT Y1) AND X2) AND (NOT Vy5)) AND AV3) OR Vy3),0.0038598569,-0.10760565,-0.0071668425,0.07340578
147,0.5061295971978984,7,((((AV4 OR RLeg) AND (NOT A2)) AND Vx1) AND (NOT X6)),0.040617056,-0.008389719,-0.0051722387,0.0030837716
167,0.5014866204162537,6,((((AV2 OR X3) OR X5) OR Vx5) AND (NOT A4)),-0.057063833,0.10907171,0.08190771,0.17279604
497,0.4503257328990228,8,(((((NOT X6) AND A4) OR AV4) AND (NOT Y6)) AND (NOT LLeg)),-0.023535114,-0.033811036,-0.00224238,0.007638595
706,0.4474653072783914,7,((((A2 OR X2) AND (NOT RLeg)) AND (NOT Y7)) OR Vx2),0.21200533,0.22679016,-0.00252023,-0.19617593
457,0.4440993788819876,7,(((((NOT LLeg) AND Y1) AND A3) OR Y2) AND (NOT X4)),-0.036834095,-0.01028641,0.023831774,-0.03230855
580,0.4395551257253385,7,((((RLeg AND Vy1) OR AV2) AND (NOT Vx5)) AND (NOT Y3)),-0.043235168,0.0039583887,0.041991685,-0.045687996
529,0.4189145271368216,6,((((A2 OR AV4) OR Y2) OR Y3) AND (NOT A4)),-0.004519377,-0.01222701,0.052955575,0.0074796183
368,0.4092920353982301,6,((((X1 AND Y1) OR Y2) AND X1) AND (NOT RLeg)),0.13216262,-0.02308841,0.14518444,-0.31344748
397,0.4044635865309319,6,((((X1 AND Y1) OR Y2) AND X1) AND (NOT RLeg)),-0.010366581,-0.04214013,0.025051048,0.024436101
325,0.3954065797641217,7,((((AV4 OR Vx2) AND (NOT LLeg)) AND A3) AND (NOT X3)),-0.013403704,0.081854574,-0.009895539,0.0022192425
488,0.3509234828496042,6,((((NOT RLeg) AND A2) AND (NOT Y4)) OR A1),0.09349492,-0.5271362,0.09145716,0.19836359
212,0.325,2,(A4 AND X1),-0.29796436,-0.1935702,0.55288494,-0.3352057
192,0.3150154798761609,5,(((AV4 OR Y2) AND X1) AND (NOT AV2)),0.05901481,-0.04941902,0.066844776,0.025158878
504,0.3065693430656934,6,((((NOT X5) AND A2) AND (NOT Y3)) OR A1),0.01816419,0.021969462,0.033113047,-0.04677165
