neuron,iou,feature_length,best lab,w_nothing,w_left,w_main,w_right
19,0.8649075003585257,4,((NOT V_y High) AND (V_y Upward OR Y Coord Near Ground)),0.41633222,0.4869934,0.48829874,0.6171194
87,0.0,1,Null,-0.013576893,-0.015794953,-0.029720051,-0.006956023
89,0.0,1,Null,-0.017588409,-0.055774465,-0.004764613,-0.02233614
88,0.0,1,Null,0.03139084,-0.008181863,0.016695272,-0.033557698
90,0.0,1,Null,-0.0030470556,-0.009260623,0.0076166783,0.011286849
91,0.0,1,Null,0.0013128372,0.002265044,-4.249567e-05,0.021391893
92,0.0,1,Null,0.0041184947,0.0075732935,0.010678545,0.024456613
93,0.0,1,Null,0.01511172,0.02299611,-0.031499255,0.0026520803
94,0.0,1,Null,0.008487477,-0.017725011,0.0035581614,0.010590005
95,0.0,1,Null,0.048943836,-0.06508675,0.010988093,0.03879504
96,0.0,1,Null,-0.104588255,-0.014777856,-0.05607623,-0.025831895
98,0.0,1,Null,-0.046895474,0.0020661852,0.07125532,-0.011266881
99,0.0,1,Null,-0.10201637,0.01703908,0.014972557,-0.086174704
100,0.0,1,Null,0.20900849,0.13353671,0.31114137,-0.0020661112
101,0.0,1,Null,0.012373928,0.011565592,0.0047911885,-0.017681673
102,0.0,1,Null,0.013627246,-0.03533054,-0.03382782,-0.011776987
103,0.0,1,Null,-0.33666137,-0.2946901,-0.10260712,-0.5163001
23,0.30865625602467706,4,(((Angle Near 0 AND Y Coord Far From Ground) OR Angular Velocity High) OR X Coord Outside Wider Center),-0.24147081,-0.2888035,-0.15369457,-0.12222902
105,0.0,1,Null,-0.4955272,-0.320271,-0.42106596,-0.42156044
106,0.0,1,Null,0.041707307,-0.04583439,-0.014516731,-0.0071713096
107,0.0,1,Null,-0.0067206076,-0.035995714,-0.058416944,-0.09194386
108,0.0,1,Null,0.023268478,0.009322569,-0.015066053,-0.00094738934
109,0.0,1,Null,0.009334437,-0.0048051,-0.0099599855,-0.025047587
110,0.0,1,Null,0.012320667,-0.026180359,0.0073864134,0.021583054
111,0.0,1,Null,0.00550048,0.012399431,0.013427573,-0.024326647
112,0.0,1,Null,0.045265056,0.07755574,-0.14717107,-0.006954838
113,0.0,1,Null,0.021326791,0.008286119,-0.007638079,-0.015332467
114,0.0,1,Null,0.012658718,0.012852146,-0.019812297,0.012418589
64,0.24932735426008967,7,((((NOT X Coord In Center) AND Angular Velocity Low) AND (NOT Left Leg reach ground)) AND (NOT V_y Upward)),-0.43296346,-0.87188274,-0.2788341,-0.048585866
116,0.0,1,Null,-0.010455811,0.009955976,-0.0017622957,0.0028956633
117,0.0,1,Null,-0.062213685,0.020120852,-0.024658445,-0.023157828
