neuron,iou,feature_length,best lab,w_nothing,w_left,w_main,w_right
34,0.42647743136342486,5,(((Angle Near 0 AND Y Coord Far From Ground) OR X Coord Outside Wider Center) AND (NOT Left Leg reach ground)),-0.86116314,-0.8599512,-0.38257357,-0.9601529
62,0.0,1,Null,0.40775856,-1.3526709,-0.6057294,0.5833198
41,1.0,2,(V_x High OR V_x Low),-0.4209072,-0.60360366,0.38057798,-0.114153095
64,0.0,1,Null,-0.62858796,-0.056405906,-1.2128224,-1.5238408
65,0.0,1,Null,-0.65517515,-1.3429145,-1.3069307,-1.5391104
66,0.0,1,Null,0.056681626,0.05018676,-0.059040453,0.07600594
67,0.0,1,Null,-0.0700407,0.005635434,-0.040270507,0.05165101
68,0.0,1,Null,-0.024254795,-0.01516766,-0.018335259,0.0136078885
69,0.0,1,Null,-1.0344111,1.4730412,-0.76842743,0.15568703
46,0.6695941853422168,8,(((((Large Angle OR Right Leg reach ground) AND (NOT Y Coord Far From Ground)) OR Left Leg reach ground) AND (NOT V_y High)) OR Left Leg reach ground),-0.6128275,-0.4680794,-0.64933616,-0.44122213
71,0.0,1,Null,2.0188427,1.4124897,0.6660049,1.959438
72,0.0,1,Null,-1.378666,-0.96134025,-1.593663,-1.2831104
73,0.0,1,Null,-0.73161566,-1.3300776,-2.12329,-1.0863813
44,0.7191435768261965,7,((((Large Angle OR V_y High) AND (NOT Left Leg reach ground)) AND (NOT V_y Upward)) OR V_y High),-1.0205128,-0.6889813,-1.2570072,-1.0591345
49,0.6272549975621649,5,(((Angular Velocity High OR Left Leg reach ground) OR Right Leg reach ground) AND (NOT Y Coord Far From Ground)),-0.7529818,-0.4255886,-0.32112077,-0.6274539
76,0.0,1,Null,-2.1425333,-2.1611884,-1.5553823,-1.7998862
77,0.0,1,Null,0.033965874,0.023373371,0.023230847,0.023223577
55,0.44768856447688565,4,(((X Coord In Center AND Y Coord Far From Ground) AND V_y Low) AND Angular Velocity Low),-0.7646911,-0.94195473,-1.2115076,-0.3671816
59,0.952,2,(Angle Near 0 OR Large Angle),1.1514393,1.3637503,1.2267362,1.3975303
61,0.34205607476635513,2,(V_x Low AND V_y High),-1.3616453,-1.8935622,-1.8883531,-1.4861875
63,0.9406,2,(Angle Near 0 OR Large Angle),1.1154307,1.0728718,1.055534,0.81144464
70,0.3692205344273201,3,((V_y High OR Y Coord Near Ground) OR X Coord Outside Wider Center),1.5844717,1.7757856,1.819382,1.7552114
83,0.0,1,Null,-1.0580444,-0.29244503,-1.0687565,-0.7834802
84,0.0,1,Null,0.07354782,0.28279436,1.8123729,0.7454013
85,0.0,1,Null,-0.036025286,-0.020668263,-0.018172963,0.088066064
75,0.7738432483474976,1,Left Leg reach ground,-0.65311927,-0.5050376,-0.5120017,-0.73119706
87,0.0,1,Null,-0.69788086,-1.4837317,-1.4696398,-0.061044965
88,0.0,1,Null,-0.8267417,-1.6273813,0.25984287,-0.993256
78,0.4838420107719928,6,((((NOT Left Leg reach ground) AND (Right Leg reach ground OR Y Coord Far From Ground)) OR X Coord Outside Wider Center) OR Angular Velocity High),-0.6209837,-0.43147892,-0.874981,-0.4377642
74,0.2925170068027211,7,((((NOT Y Coord Far From Ground) AND Large Angle) AND (NOT X Coord Outside Wider Center)) AND (NOT Left Leg reach ground)),1.0014219,0.7911412,1.3916465,0.78607345
91,0.0,1,Null,-0.0046753944,0.06690131,0.05107522,0.020307805
92,0.0,1,Null,-0.033308666,-0.054750804,-0.047684133,-0.088271566
79,0.8161157024793388,1,Right Leg reach ground,0.098134935,0.3421847,-0.6886274,-1.0410163
80,0.8830787309048178,1,Left Leg reach ground,-0.46767342,-0.6648804,-0.82561177,-0.83018285
95,0.0,1,Null,-0.57435507,0.2606166,-0.8117241,-0.8793198
81,0.7904145476961011,3,((V_x Low AND Y Coord Near Ground) OR Left Leg reach ground),0.38827813,1.0870394,0.40633085,-0.16013701
97,0.0,1,Null,-0.07678516,-0.29671535,-0.7006887,1.4927034
98,0.0,1,Null,0.0018049446,0.03336639,0.052393373,0.0030249092
86,0.48081841432225064,3,((NOT V_y High) AND Y Coord Far From Ground),-0.61665845,-0.9421226,-1.2601749,-0.8789103
100,0.0,1,Null,-0.9193872,-1.316351,-0.67676926,-1.2525765
101,0.0,1,Null,-0.01547393,-0.011730685,-0.024950003,0.05865071
89,0.8548777210427304,5,(((Angular Velocity Low OR V_x High) AND (NOT Left Leg reach ground)) OR Y Coord Far From Ground),2.109664,2.3083115,1.5051206,1.8902929
103,0.0,1,Null,-0.0211537,-0.41785046,1.0644215,-1.0953588
82,0.38739897134459955,8,(((((NOT Right Leg reach ground) AND Y Coord Near Ground) AND (NOT V_y Upward)) OR Angular Velocity High) AND (NOT Y Coord Far From Ground)),-1.0589722,-1.6372336,-0.5043006,-1.046933
94,0.47127222982216144,4,(((NOT V_y High) AND Y Coord Far From Ground) AND X Coord In Center),-1.1104003,-0.61547184,-1.2761143,-1.1928216
106,0.0,1,Null,0.069715366,0.01917808,0.023843037,0.0032125516
96,0.9020288597157426,4,(((V_y High OR Y Coord Near Ground) OR Large Angle) OR X Coord Outside Wider Center),1.8379732,1.8674551,1.8153366,1.8886665
108,0.0,1,Null,-0.5258856,-1.8532734,-0.7651123,-0.2253766
93,0.8480327031170158,4,(((V_x Low OR Y Coord Far From Ground) OR V_y Low) OR V_y Upward),0.31426528,0.7133958,-0.5809056,-0.50168556
90,0.750181730070269,5,(((Angular Velocity Low OR X Coord In Center) AND (NOT Left Leg reach ground)) OR Y Coord Far From Ground),0.83323634,1.0256877,1.1667774,0.71089697
99,0.27725563909774437,6,((((NOT Angle Near 0) AND Angular Velocity High) OR X Coord Outside Wider Center) AND (NOT Y Coord Far From Ground)),-1.0803248,-0.6163667,-0.64315486,-0.42008215
112,0.0,1,Null,0.048899166,-0.030116977,-0.08704744,-0.022179924
104,0.7859798194370685,1,Y Coord Far From Ground,-0.49325636,-1.3894503,-0.34307295,0.35049152
114,0.0,1,Null,-1.410598,-1.2384623,-1.2170655,-0.65386534
115,0.0,1,Null,-2.4640086,-0.16444382,-1.4175363,-0.6300087
116,0.0,1,Null,-0.005949961,-0.102535896,-0.0017223184,0.003328504
117,0.0,1,Null,0.57089835,-1.5897403,-2.4973366,-1.0767401
118,0.0,1,Null,-0.8426201,-0.34048983,-0.7553428,-0.8555993
119,0.0,1,Null,-0.2541969,-0.49196598,0.4061529,-1.6163868
120,0.0,1,Null,0.15179196,-0.14000252,-0.29631945,-0.1367494
121,0.0,1,Null,-0.7519591,-1.1294667,-0.4496062,-1.8818204
102,0.24806905951840072,3,((NOT Y Coord Far From Ground) AND Angular Velocity High),-0.5316259,-0.3753847,-0.8438685,-0.98177916
123,0.0,1,Null,-0.068100475,-0.04659132,0.06044249,-0.055582713
109,0.8945022288261516,3,((Left Leg reach ground AND Right Leg reach ground) AND Angular Velocity Low),-0.4101157,-0.3807997,-0.6218026,-0.89033806
107,0.78499877840215,10,(((((((NOT Left Leg reach ground) AND (V_x High OR V_y Low)) OR Y Coord Far From Ground) OR Angular Velocity High) AND (NOT Left Leg reach ground)) OR X Coord Outside Wider Center) OR V_y High),-0.7152727,-0.68382245,-0.6170255,-0.87364084
126,0.0,1,Null,-1.0677395,-0.71615386,-2.7988553,-1.0467097
127,0.0,1,Null,0.012160396,-0.075628825,0.040162947,0.039144374
111,0.44765957446808513,4,(((NOT X Coord In Center) AND Y Coord Far From Ground) AND V_y Low),-1.4309113,-1.0189838,-1.0272025,-1.7620124
105,0.8093869731800766,4,(((V_y High OR Y Coord Near Ground) OR Large Angle) OR V_x High),0.8998713,1.0866803,1.2167559,0.51689434
110,0.43331939799331104,7,((((NOT Left Leg reach ground) AND Y Coord Near Ground) AND (NOT V_y High)) AND (NOT X Coord Outside Wider Center)),0.8698446,0.6480476,-1.0619565,0.42346692
113,0.9883,2,(Angle Near 0 OR Large Angle),-0.45493385,-0.7954735,-1.4817803,-0.36795145
122,0.9153164169978599,6,(((((Angular Velocity Low OR V_y Low) OR V_x High) OR Left Leg reach ground) OR Y Coord Far From Ground) OR X Coord Outside Wider Center),1.2229775,1.0120859,1.3242387,1.4092011
124,0.767743979721166,5,((((Angle Near 0 OR Angular Velocity High) OR Left Leg reach ground) OR Right Leg reach ground) OR V_y Upward),-0.61843973,-0.48165685,-0.604584,-0.5328506
125,0.5845945945945946,1,Y Coord Far From Ground,-1.0466474,-0.91102093,-0.3487973,-0.935347
